datagroup;dataset;subjectid;sessionid;scope type;scope;BASEXMax;BASEXMin;BASEXMean;BASEZMean;BASEYMax;BASEYMin;BASEYMean;BASEZMax;BASEZMin;BASEQ2Mean;BASEQ3Max;BASEQ0Mean;BASEQ0Min;BASEQ3Mean;BASEQ0Max;BASEQ3Min;BASEQ1Mean;BASEQ2Min;BASEQ2Max;BASEQ1Min;BASEQ1Max;DH_alpha1_SARAMax;DH_alpha1_SARAMin;DH_alpha1_SARAMean;DH_alpha2_SARAMean;DH_alpha2_SARAMax;DH_alpha2_SARAMin;DH_alpha3_SARAMax;DH_alpha3_SARAMin;DH_alpha3_SARAMean;DH_alpha4_SARAMax;DH_alpha4_SARAMin;DH_alpha4_SARAMean;DH_alpha5_SARAMean;DH_alpha5_SARAMin;DH_alpha5_SARAMax;DH_d1_SARAMean;DH_d1_SARAMin;DH_d1_SARAMax;DH_d4_SARAMax;DH_d4_SARAMin;DH_d4_SARAMean;DH_d5_SARAMax;DH_d5_SARAMean;DH_d5_SARAMin;DH_r1_SARAMin;DH_r1_SARAMean;DH_r1_SARAMax;DH_r2_SARAMin;DH_r2_SARAMean;DH_r2_SARAMax;DH_r3_SARAMean;DH_r3_SARAMax;DH_r3_SARAMin;DH_r4_SARAMean;DH_r4_SARAMax;DH_r4_SARAMin;DH_r5_SARAMin;DH_r5_SARAMax;DH_r5_SARAMean;Rot0Mean;Rot0Min;Rot0Max;Rot1Mean;Rot1Max;Rot1Min;Rot2Mean;Rot2Max;Rot2Min;Rot3Mean;Rot3Max;Rot3Min;Rot4Min;Rot4Mean;Rot4Max;Rot5Max;Rot5Min;Rot5Mean;TCPUR5eFitXMean;TCPUR5eFitZMean;TCPUR5eFitYMax;TCPUR5eFitZMax;TCPUR5eFitZMin;TCPUR5eFitXMax;TCPUR5eFitXMin;TCPUR5eFitYMean;TCPUR5eFitYMin;TCPPZMean;TCPPXMax;TCPPXMin;TCPPXMean;TCPPYMax;TCPPYMin;TCPPYMean;TCPPZMax;TCPPZMin;TCPQ2Mean;TCPQ1Max;TCPQ1Min;TCPQ0Mean;TCPQ2Min;TCPQ3Mean;TCPQ1Mean;TCPQ0Min;TCPQ2Max;TCPQ3Max;TCPQ0Max;TCPQ3Min;TCPUR5eXMax;TCPUR5eYMean;TCPUR5eXMin;TCPUR5eZMax;TCPUR5eZMin;TCPUR5eXMean;TCPUR5eZMean;TCPUR5eYMax;TCPUR5eYMin;TCPUR5ePXMax;TCPUR5ePZMean;TCPUR5ePYMean;TCPUR5ePZMin;TCPUR5ePZMax;TCPUR5ePYMin;TCPUR5ePYMax;TCPUR5ePXMean;TCPUR5ePXMin;TargetAngle0Max;TargetAngle0Mean;TargetAngle0Min;TargetAngle1Max;TargetAngle1Min;TargetAngle1Mean;TargetAngle2Mean;TargetAngle2Max;TargetAngle2Min;TargetAngle3Max;TargetAngle3Min;TargetAngle3Mean;TargetAngle4Max;TargetAngle4Min;TargetAngle4Mean;TargetAngle5Max;TargetAngle5Mean;TargetAngle5Min;TargetTCPUR5ePXMean;TargetTCPUR5ePYMean;TargetTCPUR5ePZMax;TargetTCPUR5ePZMean;TargetTCPUR5ePZMin;TargetTCPUR5ePYMax;TargetTCPUR5ePYMin;TargetTCPUR5ePXMax;TargetTCPUR5ePXMin;Temperature0Min;Temperature0Max;Temperature0Mean;Temperature1Max;Temperature1Mean;Temperature1Min;Temperature2Min;Temperature2Mean;Temperature2Max;Temperature3Min;Temperature3Max;Temperature3Mean;Temperature4Min;Temperature4Max;Temperature4Mean;Temperature5Mean;Temperature5Max;Temperature5Min;TRIAL_INFO/PAYLOAD;TRIAL_INFO/cycle_nr;x diff;y diff;z diff
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;10;306.6017217;306.5831083;306.5919137;246.5842838;86.30168794;86.2492238;86.27466851;246.5897874;246.5793301;-0.11738025;-0.93143196;-0.31841882;-0.31849965;-0.93147081;-0.31831624;-0.93153479;0.94065473;-0.11754562;-0.11720802;0.94062398;0.94070766;89.68116548;89.66405451;89.67570108;179.4926913;179.4997237;179.4867205;0.82433864;0.81611251;0.8205701;0.82433864;0.81611251;0.8205701;91.15301579;91.14821126;91.15774329;164.9317149;164.9261496;164.937617;137.6047121;137.5386845;137.5767087;102.6729998;102.6651196;102.655777;0.77013476;0.80139085;0.84130103;-425.8858238;-425.8770856;-425.8695588;-392.0159421;-392.0021757;-392.0349215;2.77827207;2.79000966;2.76686946;0.29878008;0.31776563;0.30567674;-29.56158136;-29.56344838;-29.5593275;-101.6472104;-101.6452349;-101.6488549;-84.08099981;-84.07842657;-84.08400683;-84.271519;-84.26956692;-84.2737347;89.99772805;90.00012101;90.00228151;-119.5600699;-119.5649467;-119.56217;425.0155513;440.106189;-399.577715;440.1482538;440.0744324;425.0654894;424.952895;-399.6156944;-399.6492873;279.1029353;-94.66698241;-94.7395466;-94.70535349;-341.357066;-341.4689897;-341.4193322;279.145115;279.0710382;0.01878747;0.9967414;0.99672174;-0.07858693;0.01858106;0.99672063;0.99673021;-0.07871653;0.01897988;0.99672983;-0.07842794;0.99670657;-1095.80;-674.8042053;-1095.90;-45.83496347;-45.95342356;-1095.85;-45.89922798;-674.784249;-674.8247206;434.2639728;440.9184722;-401.3289919;440.8883124;440.9526509;-401.3427435;-401.3096173;434.2424891;434.2220313;-0.51595592;-0.51595592;-0.51595592;-1.7740846;-1.7740846;-1.7740846;-1.4674926;-1.4674926;-1.4674926;-1.4708123;-1.4708123;-1.4708123;1.5707952;1.5707952;1.5707952;-2.0867524;-2.0867524;-2.0867524;434.2401045;-401.3339945;440.9133238;440.9133238;440.9133238;-401.3339945;-401.3339945;434.2401045;434.2401045;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38.0625;38.0625;38.0625;41.5;41.5625;41.54904167;42.98869792;43;42.9375;4485;5;-9.22693786;1.71329748;-0.81228322
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;11;307.2002876;307.1251144;307.1606279;246.4913016;85.8678897;85.85500468;85.86074472;246.4968236;246.4872507;-0.09868855;-0.96196713;-0.20745275;-0.20753369;-0.96199168;-0.20738211;-0.96202571;0.97325429;-0.09881842;-0.09854613;0.97322651;0.97327564;89.76976132;89.75347101;89.76047413;179.5353282;179.5403987;179.5291149;0.81594451;0.80826165;0.81207748;0.81594451;0.80826165;0.81207748;91.29085283;91.25618645;91.30704275;165.0416004;165.037546;165.0467018;137.155334;137.0707395;137.1176706;102.73572;102.6960592;102.6140458;0.70333616;0.71991351;0.73912068;-426.1349157;-426.1250376;-426.1157289;-391.812864;-391.7950228;-391.8339602;3.09630094;3.13536572;3.01526667;0.04850732;0.13700969;0.10411578;-22.83262534;-22.83489698;-22.83014658;-95.25857364;-95.25636698;-95.26052793;-91.49357808;-91.49144944;-91.49557397;-83.2480011;-83.24505221;-83.24981148;89.99701771;89.99967557;90.00176925;-112.8292728;-112.8326899;-112.8307152;426.2582231;440.37242;-327.0167766;440.4076031;440.3454421;426.2999127;426.2237944;-327.0957719;-327.1725192;279.157345;-22.09641287;-22.25266308;-22.17570498;-341.8344373;-341.9090487;-341.8681046;279.1922962;279.1305319;0.01952357;0.99663343;0.99661105;-0.07976442;0.01928755;0.99663742;0.99662253;-0.07989581;0.0197359;0.99664757;-0.07964594;0.9966276;-1071.70;-623.6406785;-1071.75;-45.84486732;-45.89126198;-1071.73;-45.86923561;-623.5992228;-623.6811767;434.4662047;440.8874944;-329.1125966;440.8596583;440.913628;-329.1290316;-329.0900067;434.4478745;434.4278846;-0.3984766;-0.3984766;-0.3984766;-1.6625705;-1.6625705;-1.6625705;-1.5968661;-1.5968661;-1.5968661;-1.4529529;-1.4529529;-1.4529529;1.5707952;1.5707952;1.5707952;-1.9692726;-1.9692726;-1.9692726;434.4553272;-329.0992256;440.8887064;440.8887064;440.8887064;-329.0992256;-329.0992256;434.4553272;434.4553272;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38;38.0625;38.02525;41.5;41.5;41.5;42.96226042;43;42.9375;4485;5;-8.18965137;2.01682473;-0.51507443
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;12;307.8284935;307.783744;307.8038794;246.4609005;85.57972035;85.55873765;85.56829862;246.4657802;246.4542843;-0.07364995;-0.98075542;-0.07807112;-0.07814089;-0.98077935;-0.07797837;-0.98081441;0.99422361;-0.07379392;-0.07350267;0.99421126;0.99423847;89.95096576;89.93536304;89.94180467;179.5414045;179.5473267;179.5332435;0.82520365;0.8163053;0.81989442;0.82520365;0.8163053;0.81989442;91.18450227;91.18022173;91.18841501;164.8271604;164.8207056;164.8322964;136.6238272;136.5325998;136.5869297;102.4143566;102.4073737;102.399447;0.60844784;0.62804083;0.64348009;-426.3969082;-426.3818415;-426.3686661;-391.8596063;-391.8441163;-391.8757614;2.8265725;2.83640124;2.8158581;0.06671688;0.08513019;0.07630142;-15.11337665;-15.11545179;-15.11158317;-89.68237617;-89.68095732;-89.68431511;-97.33133924;-97.32919391;-97.33376786;-82.98542459;-82.98331836;-82.98772355;89.99729456;89.9999489;90.00233843;-105.1104132;-105.1143883;-105.1122684;427.5892258;440.662667;-254.6993248;440.6985144;440.6333588;427.6167081;427.5632136;-254.7497135;-254.7965741;279.2362165;50.2316588;50.13422371;50.18112757;-342.3813158;-342.4343644;-342.4071215;279.2719396;279.206943;0.01571838;0.99672278;0.9967064;-0.07945517;0.01555519;0.99664877;0.9967145;-0.07953933;0.0158256;0.99665812;-0.07934261;0.99664116;-1047.67;-572.6633681;-1047.74;-45.85989706;-45.90077477;-1047.71;-45.88662678;-572.6299296;-572.6974766;434.6786703;440.8725024;-256.8629004;440.8507624;440.897056;-256.8760635;-256.8493442;434.6624888;434.6511289;-0.26376104;-0.26376104;-0.26376104;-1.5652585;-1.5652585;-1.5652585;-1.6987543;-1.6987543;-1.6987543;-1.4483762;-1.4483762;-1.4483762;1.570796;1.570796;1.570796;-1.8345571;-1.8345571;-1.8345571;434.6674737;-256.8555514;440.8680132;440.8680132;440.8680132;-256.8555514;-256.8555514;434.6674737;434.6674737;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8234375;32.875;38;38.0625;38.04541667;41.5625;41.5625;41.5625;42.9375;42.9375;42.9375;4485;5;-7.07326306;2.11318688;-0.20983544
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;13;308.6440268;308.6150549;308.6292635;246.4393895;85.24683879;85.22978944;85.23781372;246.4469141;246.4327337;-0.04761757;-0.98198604;0.06874182;0.06864419;-0.98201727;0.06886896;-0.98203745;0.99649743;-0.04776454;-0.04748752;0.99648413;0.99650539;89.89715434;89.88025008;89.89017761;179.5244507;179.5315605;179.5165904;0.92680279;0.87799312;0.89276478;0.92680279;0.87799312;0.89276478;91.02362788;90.97076616;91.17465663;164.7733102;164.7664246;164.7814042;135.9340115;135.3434906;135.5187672;102.643095;102.3698102;102.2723732;0.89292195;0.91312788;0.92717893;-426.6761754;-426.6645146;-426.6552114;-391.0595966;-391.0131383;-391.0906006;2.42596143;2.79086802;2.29783175;0.07233587;0.19618982;0.10982768;-6.4510034;-6.45331208;-6.44898538;-85.10336412;-85.10099902;-85.10837794;-101.6841335;-101.6824195;-101.6862854;-83.21343717;-83.2108152;-83.21550891;89.99777359;89.99968083;90.00205384;-96.44828529;-96.4531757;-96.45044597;428.7963136;440.6794026;-182.1672642;440.6895207;440.6527819;428.8183753;428.7859087;-182.2127046;-182.2509466;279.0411063;122.7724217;122.6884292;122.7267442;-342.8097638;-342.8415263;-342.8199637;279.0512456;279.0145297;0.01904474;0.99662327;0.99660987;-0.07995373;0.01892792;0.99658897;0.99661662;-0.08006429;0.01919621;0.99659611;-0.07987798;0.99658133;-1023.69;-521.4633473;-1023.72;-45.99290783;-46.02985339;-1023.70;-46.00726849;-521.4446276;-521.4896275;434.8982153;440.8456618;-184.6080293;440.7995475;440.8693427;-184.6230108;-184.5925109;434.875833;434.860957;-0.11258221;-0.11258221;-0.11258221;-1.4853282;-1.4853282;-1.4853282;-1.7747178;-1.7747178;-1.7747178;-1.4523435;-1.4523435;-1.4523435;1.5707955;1.5707955;1.5707955;-1.6833782;-1.6833782;-1.6833782;434.8772056;-184.6035894;440.8512466;440.8512466;440.8512466;-184.6035894;-184.6035894;434.8772056;434.8772056;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38.0625;38.0625;38.0625;41.5;41.5625;41.52345833;42.9375;42.9375;42.9375;4485;5;-6.07951945;2.39532467;-0.16625922
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;14;309.4287822;309.3836687;309.4042046;246.3412786;84.97651558;84.9455546;84.96348446;246.3524793;246.3290624;-0.01712637;-0.95680873;0.22934258;0.22924157;-0.95685166;0.22944469;-0.9568893;0.97319508;-0.01727033;-0.016982;0.97317065;0.97321758;89.91361581;89.89688241;89.90501625;179.5792134;179.5846788;179.5740919;0.59176878;0.58161162;0.58762207;0.59176878;0.58161162;0.58762207;90.84306932;90.83801115;90.8534539;164.6740137;164.6613889;164.684831;135.8494966;135.759696;135.8052294;102.4625946;102.439606;102.42993;0.80411132;0.82020394;0.84194835;-426.5176251;-426.5054672;-426.4949349;-392.5054404;-392.4863868;-392.5253978;2.01034021;2.03405553;1.99816947;0.72934586;0.7500605;0.74075284;2.9419446;2.93959386;2.94423543;-81.78682072;-81.7841772;-81.79083919;-104.5874797;-104.5846466;-104.5897706;-83.62694551;-83.62430529;-83.62981573;89.99841107;90.00026865;90.00251601;-87.05536361;-87.05974859;-87.05698562;430.1755785;440.8475229;-109.6289999;440.8663816;440.8058596;430.1953209;430.1601771;-109.6870141;-109.7699275;278.9972963;195.3215475;195.1804624;195.2633695;-343.3896015;-343.4244427;-343.4051944;279.0160275;278.9558668;0.01847221;0.99663448;0.99661592;-0.07995548;0.01831132;0.99658424;0.99662726;-0.08007701;0.01860462;0.99659096;-0.07986532;0.99657637;-999.6919236;-470.3910529;-999.7864096;-46.11916154;-46.18145677;-999.7250897;-46.14323076;-470.3521599;-470.4584282;435.1125936;440.8356304;-112.3487645;440.7975739;440.8628415;-112.3690868;-112.3317207;435.090005;435.070086;0.05136394;0.05136394;0.05136394;-1.427424;-1.427424;-1.427424;-1.8254113;-1.8254113;-1.8254113;-1.4595537;-1.4595537;-1.4595537;1.570796;1.570796;1.570796;-1.5194325;-1.5194325;-1.5194325;435.0837439;-112.3418552;440.8399991;440.8399991;440.8399991;-112.3418552;-112.3418552;435.0837439;435.0837439;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.875;32.875;32.875;38.0625;38.0625;38.0625;41.5625;41.5625;41.5625;42.96754167;43;42.9375;4485;5;-4.91442647;2.66175042;0.01189254
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;15;310.3329049;310.2939629;310.3122358;246.3304481;84.86549567;84.82128559;84.84524543;246.3357108;246.3238309;0.01475882;-0.90503255;0.38562051;0.38552325;-0.90507812;0.38568266;-0.90511913;0.92253943;0.01462865;0.01490801;0.9225121;0.92257843;89.93282256;89.91738163;89.92509729;179.4278366;179.4347816;179.4192919;0.71750995;0.70620345;0.71327604;0.71750995;0.70620345;0.71327604;90.5435104;90.53467874;90.71890025;164.6427513;164.6362773;164.6479983;133.9197287;133.8404819;133.8735385;102.4155064;102.0086269;101.9931338;0.82702164;0.84502123;0.86444851;-427.1266439;-427.1169457;-427.1060175;-391.1518971;-391.1334273;-391.1734853;1.32207615;1.71645931;1.30158422;0.53834017;0.82348658;0.55134156;12.66148067;12.65910585;12.66303044;-80.00458713;-80.00180996;-80.00913824;-106.0640944;-106.0622487;-106.0659712;-83.93402023;-83.93192745;-83.93592926;89.99779635;89.99985222;90.00182616;-77.33636414;-77.34005244;-77.33813195;431.493931;441.0115805;-37.02323642;441.0352443;440.9707479;431.5213607;431.4692874;-37.08915552;-37.13261888;278.9492549;267.9374271;267.8282002;267.8714796;-343.9038514;-343.956601;-343.9287235;278.9729039;278.9085304;0.02107589;0.99670727;0.99669177;-0.07836853;0.02098038;0.99673502;0.99670165;-0.07848318;0.02119166;0.99674601;-0.0782665;0.99672666;-975.650888;-419.2245587;-975.745554;-46.20715531;-46.28685389;-975.6864388;-46.23817549;-419.1778634;-419.2749395;435.3170174;440.8155367;-40.07072181;440.7866097;440.8472027;-40.08935711;-40.05487633;435.28913;435.2713821;0.22098958;0.22098958;0.22098958;-1.3963165;-1.3963165;-1.3963165;-1.8511524;-1.8511524;-1.8511524;-1.46492;-1.46492;-1.46492;1.5707966;1.5707966;1.5707966;-1.3498068;-1.3498068;-1.3498068;435.2845699;-40.06950636;440.834143;440.834143;440.834143;-40.06950636;-40.06950636;435.2845699;435.2845699;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38.0625;38.0625;38.0625;41.5;41.5625;41.51454167;42.9375;42.9375;42.9375;4485;5;-3.79519901;2.98156629;0.19604373
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;16;311.1510931;311.1280441;311.1406363;246.1881633;84.99273512;84.93346073;84.96322319;246.193712;246.1828065;0.04667239;-0.82825201;0.52795619;0.5278692;-0.82829641;0.52803202;-0.82833398;0.84798817;0.04656106;0.04678544;0.84794496;0.8480361;89.81965194;89.80665504;89.81299455;179.7974795;179.806616;179.7901734;0.66832652;0.65998493;0.6638709;0.66832652;0.65998493;0.6638709;90.80579924;90.7056113;90.92741302;164.5487864;164.5435255;164.5546106;135.8847798;135.7727967;135.8253606;102.11382;101.8351971;101.5980275;0.07250818;0.10256852;0.13733847;-427.000009;-426.9892332;-426.9689762;-392.2662326;-392.2429128;-392.2957464;1.91472225;2.20412516;1.67755786;0.33005677;0.72749193;0.4923095;22.17137964;22.16949085;22.17311085;-79.93704913;-79.93563943;-79.93965046;-106.1173044;-106.1146659;-106.1195472;-83.94699548;-83.94449818;-83.94940977;89.99784815;90.00019262;90.00219044;-67.82614079;-67.83092648;-67.82852023;432.9718748;441.1877501;35.31064114;441.2139945;441.1668303;433.0124145;432.9371938;35.2626428;35.22343662;278.9139332;340.2832693;340.1965285;340.2353275;-344.5796543;-344.6554941;-344.6145362;278.9402761;278.8930177;0.01688235;0.99666414;0.99665193;-0.07991709;0.01673019;0.99658127;0.99665854;-0.07999357;0.01701404;0.99658631;-0.079854;0.99657513;-951.8002924;-368.3457449;-951.8920936;-46.40076734;-46.47869168;-951.8411786;-46.44011919;-368.3047587;-368.4021433;435.4913533;440.8272594;32.21753346;440.8037943;440.8505958;32.20303762;32.23297311;435.4820966;435.4726095;0.38695776;0.38695776;0.38695776;-1.3951411;-1.3951411;-1.3951411;-1.8521047;-1.8521047;-1.8521047;-1.4651432;-1.4651432;-1.4651432;1.5707964;1.5707964;1.5707964;-1.1838384;-1.1838384;-1.1838384;435.4756838;32.21191564;440.8339121;440.8339121;440.8339121;32.21191564;32.21191564;435.4756838;435.4756838;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38;38.0625;38.02595997;41.5;41.5625;41.5376634;42.9375;42.9375;42.9375;4485;5;-2.51022186;3.04510934;0.36049069
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;17;311.9306379;311.9022605;311.9151197;246.201376;85.3514119;85.29492606;85.32148712;246.2069981;246.1968211;0.07534119;-0.73759084;0.64861364;0.64849917;-0.73767714;0.64868896;-0.73774402;0.75737972;0.07521462;0.07550761;0.75731029;0.75746889;89.82244965;89.80171872;89.81107326;179.6556492;179.6642021;179.6435876;0.61263823;0.60070766;0.60700337;0.61263823;0.60070766;0.60700337;90.48872356;90.48471907;90.4912919;164.3509877;164.3464755;164.3572318;134.4914261;134.4263497;134.4587457;101.1236093;101.114412;101.1037054;0.00235559;0.0259733;0.05492989;-427.5475609;-427.5360047;-427.5260589;-392.7561087;-392.738231;-392.776613;1.36105064;1.36874656;1.35321352;0.31145899;0.33126243;0.32174387;30.96119003;30.95910693;30.96376785;-81.58931729;-81.58609858;-81.59218644;-104.7529132;-104.75024;-104.7565075;-83.65687827;-83.65404906;-83.65902086;89.99749127;89.99979564;90.00194;-59.0342712;-59.03836932;-59.03688768;434.331196;441.3407107;107.9219524;441.3814759;441.3179333;434.3593837;434.3033624;107.8851655;107.8364199;278.8546954;412.9052182;412.8197697;412.8685162;-345.1507918;-345.2068363;-345.1787545;278.8956099;278.8318752;0.01956022;0.99675461;0.99674009;-0.07819333;0.01944054;0.99674322;0.9967463;-0.07828337;0.01968278;0.99675028;-0.07809704;0.99673614;-927.7947357;-317.1901199;-927.8638437;-46.53138408;-46.60764186;-927.8304804;-46.57167893;-317.157518;-317.2266701;435.6665427;440.8441938;104.4812926;440.8133663;440.8692744;104.4521289;104.4988509;435.6502629;435.6338365;0.54040074;0.54040074;0.54040074;-1.4240246;-1.4240246;-1.4240246;-1.8282747;-1.8282747;-1.8282747;-1.4600897;-1.4600897;-1.4600897;1.570796;1.570796;1.570796;-1.0303955;-1.0303955;-1.0303955;435.6538886;104.49678;440.8394086;440.8394086;440.8394086;104.49678;104.49678;435.6538886;435.6538886;30.625;30.6875;30.66758578;32.625;32.625;32.625;32.8125;32.8125;32.8125;38;38.0625;38.04538399;41.5625;41.5625;41.5625;42.9375;42.9375;42.9375;4485;5;-1.31906687;3.4038729;0.49651686
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;18;312.6174657;312.5654695;312.5887853;246.2919451;85.65029347;85.61382876;85.6324709;246.2962906;246.2880044;0.10253746;-0.64401116;0.74084979;0.74078386;-0.64409564;0.74092383;-0.64418691;0.66379791;0.10237171;0.1026605;0.66372146;0.66387243;89.96033795;89.94291324;89.95102814;179.6409293;179.6479635;179.6308605;0.55904367;0.54803546;0.55296204;0.55904367;0.54803546;0.55296204;90.43046713;90.42514709;90.43367615;164.4165942;164.4127827;164.4208957;134.6439773;134.5755085;134.6111479;101.1548188;101.1410555;101.1271579;0.23358574;0.25503526;0.27445019;-427.1837358;-427.1769266;-427.1698751;-393.0975565;-393.0635621;-393.119088;1.30593698;1.31412236;1.29294262;0.07073365;0.08843529;0.07689845;38.70528973;38.7038138;38.70766352;-84.79872006;-84.79602798;-84.80043597;-101.9591778;-101.9572663;-101.9634204;-83.24243148;-83.24010897;-83.24436919;89.99782094;89.99960273;90.00171887;-51.29190344;-51.2958308;-51.29428384;435.6258226;441.5492002;180.4717986;441.5724007;441.5306242;435.6630244;435.5985646;180.4270522;180.3694728;278.8512648;485.4650787;485.3632751;485.4205278;-345.651468;-345.7169152;-345.6792007;278.8745552;278.8327091;0.01884189;0.99681532;0.9968005;-0.07756521;0.01871112;0.99687914;0.99680922;-0.07766887;0.01896725;0.99688575;-0.07748447;0.99687099;-903.7288197;-266.0471557;-903.8123816;-46.59403114;-46.64790588;-903.7673802;-46.61902148;-265.9971227;-266.1096355;435.8294162;440.8479289;176.7717159;440.8254744;440.876411;176.7512814;176.7932894;435.8172802;435.7931562;0.67553985;0.67553985;0.67553985;-1.4800267;-1.4800267;-1.4800267;-1.7795095;-1.7795095;-1.7795095;-1.4528527;-1.4528527;-1.4528527;1.570796;1.570796;1.570796;-0.89525652;-0.89525652;-0.89525652;435.8195901;176.777544;440.8505051;440.8505051;440.8505051;176.777544;176.777544;435.8195901;435.8195901;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.82142857;32.875;38.0625;38.0625;38.0625;41.5625;41.5625;41.5625;42.9375;42.9375;42.9375;4485;5;-0.19145757;3.65533626;0.70127132
kirkdefault;20210212G005_kirkdefaultrpsv3d;-;20210212G;Pose5e;19;313.1263642;313.0286292;313.0793119;246.4804256;86.07820921;85.9998927;86.03859596;246.48773;246.4728704;0.11560976;-0.55253863;0.81223153;0.81217075;-0.55261478;0.81229763;-0.55268488;0.57176421;0.11548396;0.11585818;0.57166558;0.5718373;89.59886907;89.5783357;89.58697503;179.8061467;179.812916;179.7986728;0.70917415;0.70168574;0.70551743;0.70917415;0.70168574;0.70551743;90.55455988;90.55040487;90.55831939;164.8134925;164.8066918;164.8211008;134.7985046;134.686396;134.7458999;101.6111785;101.6008772;101.5914221;0.13089726;0.15064745;0.169604;-427.1199541;-427.1045158;-427.0914878;-392.6811511;-392.666852;-392.6994898;2.52744477;2.53595803;2.51875432;0.26582945;0.28282649;0.27653406;45.29203809;45.28949131;45.29412001;-89.29194624;-89.28813513;-89.29403166;-97.71935476;-97.71715412;-97.72175107;-82.98978721;-82.98668934;-82.99166585;89.9970892;89.99976907;90.00423722;-44.7059031;-44.70961599;-44.70802754;437.0839846;441.8578524;253.109986;441.8922245;441.826448;437.1700516;436.9972735;252.9882144;252.8812503;278.9478293;558.1147118;557.8879172;557.9938961;-346.2549873;-346.430267;-346.3430261;278.982068;278.916637;0.02036514;0.99665469;0.9966173;-0.07938975;0.0201544;0.99675009;0.9966356;-0.07957668;0.02056993;0.99676706;-0.07917908;0.99673575;-879.6521202;-215.0040621;-879.8499363;-46.64391176;-46.77323323;-879.7572644;-46.7113933;-214.8562931;-215.1407307;435.9889717;440.858704;249.0484668;440.8342755;440.8826201;249.0186356;249.0690225;435.9729793;435.9586949;0.79048872;0.79048872;0.79048872;-1.5584393;-1.5584393;-1.5584393;-1.7055073;-1.7055073;-1.7055073;-1.4484425;-1.4484425;-1.4484425;1.5707965;1.5707965;1.5707965;-0.78030777;-0.78030777;-0.78030777;435.9764903;249.0476996;440.8664129;440.8664129;440.8664129;249.0476996;249.0476996;435.9764903;435.9764903;30.6875;30.6875;30.6875;32.625;32.625;32.625;32.8125;32.8125;32.8125;38;38.0625;38.0165;41.5;41.5;41.5;42.9375;42.9375;42.9375;4485;5;1.11100524;3.93974761;0.9991484
