"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEYMax"	"BASEYMin"	"BASEXMax"	"BASEXMin"	"BASEYMean"	"BASEXMean"	"BASEZMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitXMax"	"TCPUR5eFitZMean"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMax"	"TCPUR5eFitYMin"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPPZMean"	"TCPPYMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPZMax"	"TCPPZMin"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Max"	"TCPQ2Min"	"TCPQ3Max"	"TCPQ3Mean"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMean"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5eXMean"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"45"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"116.6377967905"	"116.6377967905"	"116.6377967905"	"-121.1916837034"	"-121.1916837034"	"-121.1916837034"	"119.1579194867"	"119.1579194867"	"119.1579194867"	"-87.9384700638"	"-87.9384700638"	"-87.9384700638"	"-89.7725624359"	"-89.7725624359"	"-89.7725624359"	"-153.4880348802"	"-153.4880348802"	"-153.4880348802"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"440.0011481703"	"240.1185268546"	"440.0011481703"	"-183.3323280795"	"-183.3323280795"	"-183.3323280795"	"240.1185268546"	"240.1185268546"	"440.0011481703"	"26.5625"	"26.5625"	"26.5625"	"27.625"	"27.625"	"27.625"	"27.3125"	"27.3125"	"27.3125"	"32.125"	"32.125"	"32.125"	"34.5625"	"34.5625"	"34.5625"	"35.4375"	"35.4375"	"35.4375"	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"46"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"111.017501042"	"111.017501042"	"111.017501042"	"-113.1309454203"	"-113.1309454203"	"-113.1309454203"	"115.0780957767"	"115.0780957767"	"115.0780957767"	"-91.9193978131"	"-91.9193978131"	"-91.9193978131"	"-89.7548585284"	"-89.7548585284"	"-89.7548585284"	"-159.0863483312"	"-159.0863483312"	"-159.0863483312"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"440.0011481703"	"240.1185268547"	"440.0011481703"	"-255.554496931"	"-255.554496931"	"-255.554496931"	"240.1185268547"	"240.1185268547"	"440.0011481703"	"26.618622449"	"26.5625"	"26.625"	"27.625"	"27.5994897959"	"27.5625"	"27.3125"	"27.3125"	"27.3125"	"32.125"	"32.125"	"32.125"	"34.5625"	"34.5625"	"34.5625"	"35.4375"	"35.4375"	"35.4375"	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"47"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"107.1854934662"	"107.1854934662"	"107.1854934662"	"-104.4793148914"	"-104.4793148914"	"-104.4793148914"	"109.4472884165"	"109.4472884165"	"109.4472884165"	"-94.9402363937"	"-94.9402363937"	"-94.9402363937"	"-89.7379836937"	"-89.7379836937"	"-89.7379836937"	"-162.8977878519"	"-162.8977878519"	"-162.8977878519"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"440.0011481703"	"240.1185268547"	"440.0011481703"	"-327.7767783371"	"-327.7767783371"	"-327.7767783371"	"240.1185268547"	"240.1185268547"	"440.0011481703"	"26.5625"	"26.5625"	"26.5625"	"27.625"	"27.5982142857"	"27.5625"	"27.25"	"27.2757227891"	"27.3125"	"32.125"	"32.0625"	"32.1084183673"	"34.5625"	"34.5625"	"34.5625"	"35.4375"	"35.4375"	"35.4375"	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"48"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"104.460632221"	"104.460632221"	"104.460632221"	"-95.6562288873"	"-95.6562288873"	"-95.6562288873"	"102.298122356"	"102.298122356"	"102.298122356"	"-96.6141660772"	"-96.6141660772"	"-96.6141660772"	"-89.7225039397"	"-89.7225039397"	"-89.7225039397"	"-165.6054499895"	"-165.6054499895"	"-165.6054499895"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"440.0011481703"	"240.1185268548"	"440.0011481703"	"-399.9989544777"	"-399.9989544777"	"-399.9989544777"	"240.1185268548"	"240.1185268548"	"440.0011481703"	"26.6224489796"	"26.5625"	"26.625"	"27.625"	"27.625"	"27.625"	"27.25"	"27.2908163265"	"27.3125"	"32.125"	"32.125"	"32.125"	"34.5625"	"34.5625"	"34.5625"	"35.4375"	"35.4375"	"35.4375"	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"0"	"273.8064523711"	"273.8040669865"	"-591.35741328"	"-591.3652092811"	"273.8054087195"	"-591.360345038"	"278.9561991931"	"278.9572957597"	"278.9549840557"	"0.0171848673"	"0.3889082212"	"0.9211988318"	"-0.3887124507"	"0.0171555274"	"0.0172280885"	"-0.3888699182"	"-0.388357587"	"0.9211328481"	"0.3887509908"	"0.9213485214"	"0.3883964675"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"492.1189295942"	"492.1248787022"	"433.7590897364"	"492.1092080158"	"256.5830276235"	"256.591056242"	"256.5633860294"	"433.7719357704"	"433.7555966985"	"473.6012585157"	"18.7845907119"	"-1.103.9637954077"	"-1.103.9817213913"	"-1.103.9751851425"	"18.8036024662"	"18.7767901747"	"473.6134984402"	"473.5980612308"	"0.4888907368"	"-0.4697768898"	"-0.7350546546"	"0.4889430826"	"0.4888587899"	"-0.4697664328"	"-0.7350239213"	"-0.7350788748"	"0.3600066663"	"0.3599795132"	"-0.4697536745"	"0.3599384087"	"527.3823373263"	"255.2497144362"	"527.3643014994"	"434.0711074761"	"434.08358025"	"434.0678191906"	"255.2574581607"	"255.2308870063"	"527.3757518684"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"1"	"273.3178114112"	"273.3012152183"	"-591.243238263"	"-591.2464453691"	"273.3058885837"	"-591.2447097624"	"278.8967805675"	"278.8985538686"	"278.8960853272"	"0.0102226868"	"0.266149043"	"0.9643904537"	"-0.2642838634"	"0.0101558584"	"0.0103510615"	"-0.2661513729"	"-0.2635109451"	"0.9638756674"	"0.2642810412"	"0.964602924"	"0.2635076906"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"497.1286794989"	"497.1335465327"	"433.1737569418"	"497.1236062835"	"184.1998108251"	"184.2026151514"	"184.1958369438"	"433.1845853338"	"433.163565068"	"473.1657889485"	"91.3390891958"	"-1.104.621855431"	"-1.104.6328183504"	"-1.104.627411094"	"91.3433461919"	"91.3359843513"	"473.1763111277"	"473.1558933476"	"0.4913886263"	"-0.4687010694"	"-0.7342096522"	"0.4914308351"	"0.4913159983"	"-0.4684798758"	"-0.734117087"	"-0.7342436395"	"0.3633564847"	"0.3632156137"	"-0.4683832391"	"0.3629349082"	"527.2157652442"	"182.6912788743"	"527.205090472"	"433.9699819743"	"433.9805623673"	"433.9600226083"	"182.6944860585"	"182.6869237613"	"527.2104894582"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"2"	"272.7370312184"	"272.7205449479"	"-591.2261722359"	"-591.2270865339"	"272.7253916891"	"-591.2267034669"	"278.9825441838"	"278.9832213817"	"278.9810018627"	"0.0112867424"	"0.1236548113"	"0.9925126476"	"-0.1216165789"	"0.0112744957"	"0.0113087313"	"-0.123660115"	"-0.1207651646"	"0.9922604865"	"0.1216110155"	"0.9926167179"	"0.1207594645"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"502.3276464698"	"502.3398852076"	"433.0678086457"	"502.3222191982"	"111.8599735807"	"111.8657160756"	"111.8574199882"	"433.0762995727"	"433.0392930374"	"473.2198880215"	"163.8609761956"	"-1.105.4371708987"	"-1.105.4570423126"	"-1.105.4432017696"	"163.8634284193"	"163.8558328959"	"473.2280480246"	"473.1921246836"	"0.4907538633"	"-0.4707902988"	"-0.7331894434"	"0.4907648374"	"0.4907362225"	"-0.4707375969"	"-0.7331617463"	"-0.7332042629"	"0.3590571165"	"0.3589299383"	"-0.4707117404"	"0.3588758482"	"527.2286453967"	"110.1657329849"	"527.2092062038"	"434.3561555706"	"434.3643999825"	"434.3282230803"	"110.1706619879"	"110.1633258535"	"527.2151567131"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"3"	"272.1628848987"	"272.1470424688"	"-591.3938670057"	"-591.3967021737"	"272.1513111111"	"-591.3956431932"	"278.9448276089"	"278.9477535512"	"278.9432140175"	"0.0145502879"	"-0.0218967894"	"0.9996092374"	"0.0238549159"	"0.0145197855"	"0.0145663624"	"0.0218972008"	"0.0246882326"	"0.9995891288"	"-0.0238549952"	"0.9996547846"	"-0.0246884139"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"507.3798394212"	"507.3959575775"	"432.6563591079"	"507.3731851041"	"39.4906391633"	"39.4935656078"	"39.4846889669"	"432.6598903277"	"432.6473814101"	"472.9604838641"	"236.4039119074"	"-1.106.1217915456"	"-1.106.1447650727"	"-1.106.128545594"	"236.4108393162"	"236.4006953457"	"472.9636316877"	"472.9524378478"	"0.4900490444"	"-0.4712208105"	"-0.733360851"	"0.4900676993"	"0.4900324767"	"-0.4712046223"	"-0.7333426062"	"-0.7333695225"	"0.3580227164"	"0.3579885811"	"-0.471194419"	"0.3579565388"	"527.1013436499"	"37.6192523634"	"527.0786047282"	"434.4306055099"	"434.4338332627"	"434.4223875828"	"37.622529544"	"37.6121059953"	"527.0853029275"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"4"	"271.6368141403"	"271.6199406116"	"-591.5493749511"	"-591.5520007899"	"271.6247796716"	"-591.550873931"	"278.9226370584"	"278.9231077675"	"278.9222676436"	"0.0138102273"	"-0.1651041812"	"0.9858397599"	"0.167118515"	"0.0137890935"	"0.0138472036"	"0.1651030916"	"0.167953684"	"0.9856983906"	"-0.1671196445"	"0.9861791896"	"-0.1679548092"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"512.4131764582"	"512.4198404087"	"432.2103743973"	"512.3986555632"	"-32.7682933227"	"-32.7654764774"	"-32.7708023729"	"432.2236918899"	"432.2039251678"	"472.6657289605"	"308.8355618519"	"-1.106.788572117"	"-1.106.8108083881"	"-1.106.803759618"	"308.8382520952"	"308.8322140849"	"472.6781896596"	"472.6596667449"	"0.4914060566"	"-0.4729547353"	"-0.7313427169"	"0.4914226615"	"0.4913942059"	"-0.4729248528"	"-0.7313126099"	"-0.7314006955"	"0.3607161915"	"0.3606807672"	"-0.4728425909"	"0.3606226612"	"526.953109049"	"-34.8159901019"	"526.931118544"	"434.4693107529"	"434.4819544751"	"434.4631619513"	"-34.8125120559"	"-34.8187222798"	"526.9461313924"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"5"	"271.2334094799"	"271.2226204684"	"-591.7909743023"	"-591.7975885946"	"271.2255850885"	"-591.7953764211"	"278.9728034257"	"278.9738859587"	"278.9716095808"	"0.0133105079"	"-0.29477981"	"0.9549325587"	"0.2965233687"	"0.0132950125"	"0.0133284737"	"0.2947659246"	"0.297263114"	"0.9547027556"	"-0.2965370984"	"0.9554765406"	"-0.2972769379"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"517.6738252376"	"517.6824717746"	"431.5538437842"	"517.650054235"	"-105.0964377838"	"-105.0842564662"	"-105.1022069064"	"431.560244977"	"431.5506634168"	"472.1737353286"	"381.3503628769"	"-1.107.6898541854"	"-1.107.7220117245"	"-1.107.7134374658"	"381.3564363781"	"381.3371349594"	"472.1792361486"	"472.1710172543"	"0.4912921598"	"-0.4753583864"	"-0.7298517706"	"0.4913056911"	"0.4912744338"	"-0.4753403058"	"-0.7298340198"	"-0.7298766379"	"0.3624317514"	"0.3624115682"	"-0.4753128474"	"0.3623819171"	"527.0465349628"	"-107.3379037525"	"527.0146110395"	"434.3082193526"	"434.3138587291"	"434.3054291719"	"-107.3244608889"	"-107.3440389992"	"527.0380342234"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"6"	"270.7457806289"	"270.7297389904"	"-592.001450364"	"-592.0042648643"	"270.7343314058"	"-592.0032370905"	"278.9620015646"	"278.9624028119"	"278.9612815347"	"0.013019257"	"-0.4114851127"	"0.9106221527"	"0.4130342983"	"0.013007228"	"0.0130382102"	"0.4114692026"	"0.4136821978"	"0.9103283482"	"-0.413049981"	"0.9113304013"	"-0.4136979314"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"522.9694322388"	"522.9718827547"	"431.1763400901"	"522.9659331252"	"-177.5469085935"	"-177.5413930588"	"-177.5519142946"	"431.1800211173"	"431.1705120384"	"471.9620822857"	"453.9889445849"	"-1.108.6310340269"	"-1.108.6367070902"	"-1.108.6344876936"	"453.993738737"	"453.98325443"	"471.965895381"	"471.9560527487"	"0.4926933657"	"-0.4740639462"	"-0.729778998"	"0.4927314396"	"0.4926067143"	"-0.473999852"	"-0.7297678236"	"-0.7297961957"	"0.3638763568"	"0.3638648732"	"-0.4739710344"	"0.3638310283"	"527.1456310975"	"-179.9824931178"	"527.1397901604"	"434.4278833859"	"434.4316738968"	"434.4219207611"	"-179.97678959"	"-179.9872740159"	"527.1433711804"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"7"	"270.456821784"	"270.4449403425"	"-592.2858762311"	"-592.2929251608"	"270.4483993631"	"-592.2902633034"	"278.9421910401"	"278.9430772724"	"278.9414384607"	"0.0127448161"	"-0.5061342628"	"0.8615937628"	"0.5074380544"	"0.0127348526"	"0.0127602932"	"0.5061006947"	"0.5080127516"	"0.861255167"	"-0.5074717988"	"0.8623799984"	"-0.5080465075"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"528.0159846228"	"528.0201566634"	"430.7424211964"	"528.010613208"	"-249.6084630503"	"-249.5917756753"	"-249.6174283482"	"430.7484136592"	"430.7395752442"	"471.6805149436"	"526.2243574118"	"-1.109.3293255482"	"-1.109.3378685254"	"-1.109.3341024893"	"526.2335449496"	"526.2074106407"	"471.6862625611"	"471.6778363369"	"0.4924012773"	"-0.4741899214"	"-0.729863048"	"0.4924205394"	"0.492353717"	"-0.4741739264"	"-0.7298429993"	"-0.7298990488"	"0.3628987993"	"0.3628218239"	"-0.4741574936"	"0.3627923401"	"527.0345914365"	"-252.2217326665"	"527.0263195575"	"434.4785395288"	"434.484278057"	"434.4758464684"	"-252.2047488893"	"-252.2309684843"	"527.0309555887"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"8"	"270.1613255058"	"270.1426200476"	"-592.4957727664"	"-592.503099038"	"270.1480249422"	"-592.4982356757"	"279.0317038247"	"279.0349442976"	"279.0253494957"	"0.0118231883"	"-0.585758623"	"0.8095884202"	"0.5868785795"	"0.0117955836"	"0.0118734026"	"0.5856976617"	"0.5873804038"	"0.8092249306"	"-0.5869397536"	"0.8104426392"	"-0.5874416218"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"533.0515892739"	"533.0553963851"	"430.234663628"	"533.0441835958"	"-322.0057213348"	"-321.9854974327"	"-322.0180810001"	"430.2534474244"	"430.2247630455"	"471.3239535949"	"598.7943134083"	"-1.109.999261598"	"-1.110.0104411047"	"-1.110.0067760651"	"598.80689179"	"598.7739816997"	"471.3426350929"	"471.3142663977"	"0.4909114434"	"-0.4765295945"	"-0.7293582747"	"0.4909285439"	"0.4908914131"	"-0.4764897264"	"-0.7293217017"	"-0.7294140328"	"0.3599884594"	"0.359952209"	"-0.4764135939"	"0.3599371924"	"526.8903490522"	"-324.7955121446"	"526.879753421"	"434.4561291383"	"434.4747352825"	"434.4464521054"	"-324.7750802516"	"-324.8081719288"	"526.8869356842"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"9"	"269.9647474257"	"269.9479772903"	"-592.7414773524"	"-592.7427336785"	"269.9529975681"	"-592.7420118113"	"279.0809263419"	"279.0824065252"	"279.0765157586"	"0.0109068672"	"-0.6494527384"	"0.7595299598"	"0.6503806732"	"0.0108807588"	"0.0109677056"	"0.6494199295"	"0.6507958424"	"0.7591745547"	"-0.6504123186"	"0.7603508826"	"-0.650827094"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"538.3042543065"	"538.3070344074"	"429.7040184946"	"538.2980824934"	"-394.3776150444"	"-394.3604557337"	"-394.3874493269"	"429.7246000971"	"429.6949485051"	"470.9570921089"	"671.3521050647"	"-1.110.8917565724"	"-1.110.9015901323"	"-1.110.8986033484"	"671.3620881992"	"671.3348382698"	"470.977333468"	"470.9481637409"	"0.4895342913"	"-0.4762937626"	"-0.7304417334"	"0.4896333723"	"0.4894975396"	"-0.4762468351"	"-0.7303447217"	"-0.7304868502"	"0.3589961735"	"0.3588892951"	"-0.4762086751"	"0.358837289"	"526.9649253314"	"-397.3596635918"	"526.9555188003"	"434.4205874409"	"434.440852987"	"434.4116760515"	"-397.342313482"	"-397.3697127997"	"526.9620486115"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"10"	"269.8425912773"	"269.8400321273"	"-593.0543203293"	"-593.068718722"	"269.841162179"	"-593.0645031595"	"279.0004856733"	"279.0024102292"	"278.9990759651"	"0.011308584"	"-0.7117156809"	"0.701393161"	"0.7126846546"	"0.0112964669"	"0.0113281724"	"0.7116678481"	"0.7131171183"	"0.7009536898"	"-0.7127324667"	"0.7024247982"	"-0.7131649284"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"473.2635870652"	"473.2712949658"	"432.7919443211"	"473.2599383351"	"-399.0305982454"	"-399.0247193949"	"-399.0422878219"	"432.8034873374"	"432.7703301839"	"470.2852302308"	"672.0609914721"	"-1.045.6219905822"	"-1.045.6344056187"	"-1.045.6259443291"	"672.0728989647"	"672.0548858463"	"470.2965550196"	"470.2640376117"	"0.4906551071"	"-0.474457524"	"-0.7308708456"	"0.4906699984"	"0.4906198283"	"-0.4744316312"	"-0.7308623394"	"-0.7308848729"	"0.3607007838"	"0.3606810329"	"-0.4744224326"	"0.3606211242"	"461.6903451758"	"-397.3296940357"	"461.6784712666"	"434.5785425435"	"434.5898881554"	"434.5572937394"	"-397.323495892"	"-397.3417319062"	"461.6822183018"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"11"	"269.9687568863"	"269.9513551991"	"-592.7843317785"	"-592.7978997532"	"269.963564321"	"-592.792587631"	"278.9748155736"	"278.9904312561"	"278.964053036"	"0.0123721838"	"-0.6557967863"	"0.7544667889"	"0.6562214362"	"0.012077831"	"0.0127939531"	"0.6557376055"	"0.6569956487"	"0.7537858"	"-0.6562756288"	"0.7548829163"	"-0.657058499"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"468.1199226647"	"468.1307293603"	"433.1485032802"	"468.1152986304"	"-326.6105466513"	"-326.6070900689"	"-326.6168709226"	"433.1616332525"	"433.1247234823"	"470.4846650141"	"599.4619887165"	"-1.044.8504622436"	"-1.044.8676769633"	"-1.044.8556746875"	"599.4686500883"	"599.4583907399"	"470.4975185696"	"470.4615427276"	"0.4889940047"	"-0.4778925021"	"-0.7297900955"	"0.4891155499"	"0.4889249177"	"-0.4777983567"	"-0.7297737132"	"-0.7298464404"	"0.3576222014"	"0.3574184348"	"-0.4775878477"	"0.3573075515"	"461.7387310168"	"-324.7264475068"	"461.7220087928"	"434.4449392225"	"434.4578445221"	"434.4216809878"	"-324.7227831564"	"-324.7332389269"	"461.7270477965"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
"kirkdefault"	"20201021005_kirkdefault.r3d"	"-"	"20201021"	"Pose"	"12"	"270.2119639944"	"270.1979524023"	"-592.5127253686"	"-592.5206908872"	"270.2077680634"	"-592.5158259821"	"278.9288025027"	"278.9310155208"	"278.9275252576"	"0.012198889"	"-0.5812341899"	"0.8132942199"	"0.5817244548"	"0.0121658797"	"0.0122191794"	"0.5812010808"	"0.5829434715"	"0.8124216272"	"-0.5817577383"	"0.8136682657"	"-0.5829772072"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"462.8859588899"	"462.9026433841"	"433.6505405117"	"462.8782709742"	"-254.1969675227"	"-254.1891832045"	"-254.2104974937"	"433.6522117769"	"433.6420138376"	"470.8241235408"	"526.8637626741"	"-1.043.9793706055"	"-1.044.0029499212"	"-1.043.9866500685"	"526.8782895175"	"526.8555471908"	"470.8258686679"	"470.8165457936"	"0.4908236177"	"-0.4753152658"	"-0.730255615"	"0.4908728299"	"0.4907113941"	"-0.4752040712"	"-0.7302502703"	"-0.7302621063"	"0.359835846"	"0.3597850058"	"-0.475153459"	"0.3596636099"	"461.690891614"	"-252.1222435381"	"461.6676609009"	"434.4526008521"	"434.4543310897"	"434.4448860141"	"-252.1139485271"	"-252.1369876447"	"461.6748498223"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"5"
