datagroup;dataset;subjectid;sessionid;scope type;scope;BASEXMax;BASEXMin;BASEXMean;BASEZMean;BASEYMax;BASEYMin;BASEYMean;BASEZMax;BASEZMin;BASEQ2Mean;BASEQ3Max;BASEQ0Mean;BASEQ0Min;BASEQ3Mean;BASEQ0Max;BASEQ3Min;BASEQ1Mean;BASEQ2Min;BASEQ2Max;BASEQ1Min;BASEQ1Max;DH_alpha1_SARAMax;DH_alpha1_SARAMin;DH_alpha1_SARAMean;DH_alpha2_SARAMean;DH_alpha2_SARAMax;DH_alpha2_SARAMin;DH_alpha3_SARAMax;DH_alpha3_SARAMin;DH_alpha3_SARAMean;DH_alpha4_SARAMax;DH_alpha4_SARAMin;DH_alpha4_SARAMean;DH_alpha5_SARAMean;DH_alpha5_SARAMin;DH_alpha5_SARAMax;DH_d1_SARAMean;DH_d1_SARAMin;DH_d1_SARAMax;DH_d4_SARAMax;DH_d4_SARAMin;DH_d4_SARAMean;DH_d5_SARAMax;DH_d5_SARAMean;DH_d5_SARAMin;DH_r1_SARAMin;DH_r1_SARAMean;DH_r1_SARAMax;DH_r2_SARAMin;DH_r2_SARAMean;DH_r2_SARAMax;DH_r3_SARAMean;DH_r3_SARAMax;DH_r3_SARAMin;DH_r4_SARAMean;DH_r4_SARAMax;DH_r4_SARAMin;DH_r5_SARAMin;DH_r5_SARAMax;DH_r5_SARAMean;Rot0Mean;Rot0Min;Rot0Max;Rot1Mean;Rot1Max;Rot1Min;Rot2Mean;Rot2Max;Rot2Min;Rot3Mean;Rot3Max;Rot3Min;Rot4Min;Rot4Mean;Rot4Max;Rot5Max;Rot5Min;Rot5Mean;TCPUR5eFitXMean;TCPUR5eFitZMean;TCPUR5eFitYMax;TCPUR5eFitZMax;TCPUR5eFitZMin;TCPUR5eFitXMax;TCPUR5eFitXMin;TCPUR5eFitYMean;TCPUR5eFitYMin;TCPPZMean;TCPPXMax;TCPPXMin;TCPPXMean;TCPPYMax;TCPPYMin;TCPPYMean;TCPPZMax;TCPPZMin;TCPQ2Mean;TCPQ1Max;TCPQ1Min;TCPQ0Mean;TCPQ2Min;TCPQ3Mean;TCPQ1Mean;TCPQ0Min;TCPQ2Max;TCPQ3Max;TCPQ0Max;TCPQ3Min;TCPUR5eXMax;TCPUR5eYMean;TCPUR5eXMin;TCPUR5eZMax;TCPUR5eZMin;TCPUR5eXMean;TCPUR5eZMean;TCPUR5eYMax;TCPUR5eYMin;TCPUR5ePXMax;TCPUR5ePZMean;TCPUR5ePYMean;TCPUR5ePZMin;TCPUR5ePZMax;TCPUR5ePYMin;TCPUR5ePYMax;TCPUR5ePXMean;TCPUR5ePXMin;TargetAngle0Max;TargetAngle0Mean;TargetAngle0Min;TargetAngle1Max;TargetAngle1Min;TargetAngle1Mean;TargetAngle2Mean;TargetAngle2Max;TargetAngle2Min;TargetAngle3Max;TargetAngle3Min;TargetAngle3Mean;TargetAngle4Max;TargetAngle4Min;TargetAngle4Mean;TargetAngle5Max;TargetAngle5Mean;TargetAngle5Min;TargetTCPUR5ePXMean;TargetTCPUR5ePYMean;TargetTCPUR5ePZMax;TargetTCPUR5ePZMean;TargetTCPUR5ePZMin;TargetTCPUR5ePYMax;TargetTCPUR5ePYMin;TargetTCPUR5ePXMax;TargetTCPUR5ePXMin;Temperature0Min;Temperature0Max;Temperature0Mean;Temperature1Max;Temperature1Mean;Temperature1Min;Temperature2Min;Temperature2Mean;Temperature2Max;Temperature3Min;Temperature3Max;Temperature3Mean;Temperature4Min;Temperature4Max;Temperature4Mean;Temperature5Mean;Temperature5Max;Temperature5Min;TRIAL_INFO/PAYLOAD;TRIAL_INFO/cycle_nr;x diff;y diff;z diff
kirkdefault;20210212F2001_kirkdefaultrpsv3d;-;20210212F2;Pose5e;47;307.2342323;307.2027447;307.2172102;246.7607407;86.16494957;86.1440832;86.15502956;246.7647416;246.7557814;-0.10980363;-0.9535847;-0.23776465;-0.2378437;-0.95363178;-0.23768541;-0.95368682;0.96509643;-0.11000557;-0.10964151;0.96506586;0.96512536;89.59564126;89.57303598;89.58574943;179.8858653;179.8927155;179.8793098;0.62033227;0.61077479;0.61667733;0.62033227;0.61077479;0.61667733;91.01611734;91.01327664;91.01952052;165.0757281;165.0705777;165.0806732;136.2743248;136.2129015;136.2400372;102.586769;102.5770572;102.5687496;0.13165987;0.16402532;0.1826877;-426.4552438;-426.4470602;-426.435146;-391.8297682;-391.8125029;-391.8430988;2.42324491;2.43183931;2.41648233;0.26899368;0.28377792;0.27619827;-34.63246842;-34.63478643;-34.62929496;-87.2674458;-87.26459121;-87.26940073;-131.8445446;-131.8418028;-131.8466113;-50.88676008;-50.88416233;-50.88965381;89.99700405;89.99963838;90.00181933;-124.6308616;-124.6363257;-124.6338159;230.9137968;241.0410894;-251.6778075;241.0483618;241.0328892;230.9279904;230.9044337;-251.7094124;-251.7405027;78.79352707;51.81255422;51.74978474;51.78088337;-146.9221086;-146.9456727;-146.9314923;78.80071446;78.78529677;0.02201579;0.99642391;0.99640705;-0.08170098;0.02188576;0.99645108;0.99641369;-0.08179848;0.0222304;0.9964592;-0.08157934;0.99644415;-1023.09;-433.9495681;-1023.11;-48.92940383;-48.94843689;-1023.10;-48.93861104;-433.9304495;-433.9719526;239.8707607;240.7427202;-256.2122692;240.7186453;240.7665553;-328.5564875;-328.5311868;239.8340408;239.8143848;-0.60446596;-0.60446596;-0.60446596;-1.5231199;-1.5231199;-1.5231199;-2.3011134;-2.3011134;-2.3011134;-0.88815594;-0.88815594;-0.88815594;1.570796;1.570796;1.570796;-2.175262;-2.175262;-2.175262;239.8312407;-328.5473154;240.73795;240.73795;240.73795;-328.5473154;-328.5473154;239.8312407;239.8312407;30.5625;30.5625;30.5625;32.375;32.375;32.375;32.4375;32.4875;32.5;37.8125;37.875;37.84166667;41.375;41.375;41.375;42.90416667;42.9375;42.875;3773;1;2.40135915;4.50285677;0.2983692
kirkdefault;20210212F2001_kirkdefaultrpsv3d;-;20210212F2;Pose5e;48;306.3907927;306.2980374;306.3477234;246.7053534;86.78921856;86.73582559;86.76115082;246.7124451;246.6989733;-0.13188286;-0.89797375;-0.40178232;-0.40185921;-0.89802595;-0.40166653;-0.89810002;0.90618865;-0.13203125;-0.13172956;0.90614597;0.90624275;89.69836541;89.67994985;89.68912516;179.5914758;179.5975933;179.5839834;0.89990061;0.89279982;0.89616134;0.89990061;0.89279982;0.89616134;90.68463285;90.68014021;90.68915721;164.9902257;164.9835027;164.9966712;138.2602845;138.1619381;138.1974065;101.9612897;101.9513501;101.9427124;0.29864082;0.33247972;0.37666703;-425.9569607;-425.9493271;-425.9370781;-390.858264;-390.8484187;-390.8693882;2.07667325;2.08882283;2.0654179;0.57105901;0.58472504;0.57878835;-42.43203595;-42.43475318;-42.43065507;-95.63657391;-95.63372127;-95.63918542;-123.1822693;-123.1794291;-123.1842375;-51.18280552;-51.18019639;-51.18500485;89.99772805;89.9998659;90.00182616;-132.4296262;-132.4344347;-132.4321472;229.6474228;240.49036;-324.1088839;240.5080452;240.4742291;229.7204903;229.5969969;-324.1834814;-324.2853408;78.7547979;-20.62916904;-20.80647189;-20.70433211;-146.3430666;-146.4653919;-146.3932363;78.77260487;78.73911044;0.0227125;0.99635964;0.99632375;-0.08235934;0.02253649;0.99639545;0.99634385;-0.08260962;0.02287722;0.99641461;-0.08212635;0.99637625;-1047.10;-485.0185132;-1047.16;-48.85720092;-48.93364298;-1047.13;-48.89396788;-484.9781931;-485.0771573;239.6179005;240.7577929;-328.5426932;240.7287477;240.7788877;-400.8679256;-400.8393021;239.6014771;239.5820918;-0.74057817;-0.74057817;-0.74057817;-1.6691709;-1.6691709;-1.6691709;-2.1499076;-2.1499076;-2.1499076;-0.89331055;-0.89331055;-0.89331055;1.5707965;1.5707965;1.5707965;-2.3113744;-2.3113744;-2.3113744;239.6093079;-400.8580595;240.7706434;240.7706434;240.7706434;-400.8580595;-400.8580595;239.6093079;239.6093079;30.5625;30.5625;30.5625;32.375;32.375;32.375;32.4375;32.4375;32.4375;37.875;37.875;37.875;41.375;41.4375;41.40081522;42.875;42.875;42.875;3773;1;2.05413676;4.35921179;-0.2674329
kirkdefault;20210212F2001_kirkdefaultrpsv3d;-;20210212F2;Pose;0;305.9628728;305.901241;305.9364559;246.7748796;87.38511912;87.35864655;87.37145963;246.7806423;246.7700311;-0.15295663;-0.83324921;-0.52138468;-0.52146855;-0.83330569;-0.52130177;-0.83339417;0.83950121;-0.15309127;-0.15282077;0.83944783;0.83956911;89.68282752;89.66633353;89.67521891;179.771864;179.7789767;179.7597309;0.76230781;0.7529549;0.75762938;0.76230781;0.7529549;0.75762938;90.56016157;90.55233641;90.56513212;165.3880994;165.3830636;165.3938746;137.5463948;137.4694417;137.5036536;101.3542349;101.3448;101.3272322;0.12754439;0.14983441;0.17245794;-425.9437249;-425.9326433;-425.9235642;-391.4873588;-391.4649014;-391.5099377;1.60753122;1.61551235;1.59207742;1.15385025;1.17241147;1.1632539; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;228.4357179;239.9357263;-396.6649482;239.9426012;239.9275102;228.4757902;228.3936995;-396.7170015;-396.7773299;78.71322691;-93.1960994;-93.30920526;-93.24847326;-145.8688453;-145.9498173;-145.9102803;78.72020272;78.70501125;0.02381983;0.99627774;0.99626239;-0.08290796;0.02366622;0.99631827;0.99627249;-0.08299787;0.02398724;0.99632335;-0.08283768;0.99631055;-1071.22;-536.1682388;-1071.25;-48.8603435;-48.91678585;-1071.23;-48.8907482;-536.1473301;-536.1823775; ; ;-400.8525838; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3773;1;1.583865;4.13558228;0
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;1;312.747266;312.6967653;312.7257841;246.5345662;85.92088593;85.85351761;85.88562151;246.5399088;246.5295721;0.10024793;-0.62059554;0.76289972;0.76284338;-0.62065325;0.7629491;-0.62071597;0.6386974;0.10014326;0.10036698;0.63863895;0.63876681;89.81347995;89.7976108;89.80446491;179.5963735;179.6047216;179.5904273;0.8395326;0.8274807;0.83370868;0.8395326;0.8274807;0.83370868;90.60311087;90.5995467;90.60733299;164.8994448;164.8586158;165.0925459;135.6971684;135.601967;135.6483596;101.5520963;101.5441224;101.5328494;0.32019438;0.33802052;0.36185;-427.1738458;-427.1610464;-427.1521636;-392.4988398;-392.4861772;-392.5191918;2.59234816;2.6034916;2.57836456;0.25802657;0.27124752;0.26551457;34.12014255;34.11690692;34.1230155;-94.5638;-94.56108787;-94.56543597;-99.68746;-99.68449631;-99.69056789;-75.74816385;-75.74582808;-75.74973011;89.99653391;89.99989236;90.00216767;-55.87675671;-55.88117266;-55.87900598;502.2400181;391.5455997;250.3126685;391.5976901;391.501577;502.2959627;502.1748003;250.2439214;250.1687707;228.7645669;557.564535;557.4216022;557.4962005;-411.4164117;-411.5394843;-411.4827737;228.8155538;228.7212194;0.02094233;0.99674327;0.99672218;-0.07800616;0.02077107;0.99688732;0.99673289;-0.07812891;0.02113262;0.99689852;-0.077862;0.99687763;-957.2305921;-261.2738565;-957.3941231;-128.1930913;-128.32959;-957.3269913;-128.2754778;-261.1852064;-261.3667535;500.8113174;390.8781921;;390.8460989;390.9119607;176.6776458;176.7378607;500.7941028;500.7799778;0.59553051;0.59553051;0.59553051;-1.6504574;-1.6504574;-1.6504574;-1.7398734;-1.7398734;-1.7398734;-1.3220582;-1.3220582;-1.3220582;1.5707961;1.5707961;1.5707961;-0.97526598;-0.97526598;-0.97526598;500.7915073;176.7183592;390.8739268;390.8739268;390.8739268;176.7183592;176.7183592;500.7915073;500.7915073;30.5625;30.5625;30.5625;32.4375;32.4375;32.4375;32.5;32.5;32.5;37.875;37.875;37.875;41.4375;41.4375;41.4375;42.9375;42.9375;42.9375;3773;4;2.57157709;250.2439214;0.66740758
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;2;312.2094247;312.1176473;312.1599618;246.3466243;85.52816777;85.43537876;85.4863918;246.3542306;246.33701;0.08588227;-0.70041078;0.68868714;0.6883358;-0.70066898;0.68901634;-0.70103653;0.71995428;0.08537381;0.0863204;0.71966151;0.7203507;89.92631669;89.86678834;89.89525912;179.7093354;179.7775215;179.6232912;0.59398301;0.55578602;0.57239437;0.59398301;0.55578602;0.57239437;90.48195709;90.47729805;90.50334848;164.4974162;164.4870407;164.5054146;135.8207644;134.9214057;135.39723;101.1788192;101.1268524;101.1172154;0.00013249;0.00964421;0.0325545;-427.2435939;-427.0469116;-426.8925055;-392.7850832;-392.5526314;-392.9792738;1.39371194;1.45440626;1.38419511;0.18506861;0.22234758;0.19648535;27.04151264;27.03981848;27.04360724;-91.8597594;-91.85724593;-91.86354063;-102.5610644;-102.5585853;-102.5631992;-75.57890439;-75.57579581;-75.58136708;89.99722535;89.99940373;90.00127975;-62.95614761;-62.96018198;-62.95885416;501.0323472;391.0650627;177.747481;391.1067708;391.0235286;501.1029073;500.9550561;177.6347539;177.5254923;228.7976818;484.9889002;484.7683166;484.876988;-410.9253897;-411.0752438;-411.003745;228.8386612;228.7562845;0.02153019;0.99670159;0.99666681;-0.07845102;0.02128672;0.99683146;0.99668544;-0.07869957;0.02163072;0.9968484;-0.07822664;0.99681297;-981.3193193;-312.4795873;-981.498728;-128.1701248;-128.2742971;-981.410778;-128.222635;-312.3449628;-312.6024394;500.6608148;390.8657012;176.7059486;390.8275797;390.8966396;104.438801;104.4716839;500.6428325;500.628704;0.47196031;0.47196031;0.47196031;-1.60324;-1.60324;-1.60324;-1.7900491;-1.7900491;-1.7900491;-1.3190999;-1.3190999;-1.3190999;1.5707961;1.5707961;1.5707961;-1.0988359;-1.0988359;-1.0988359;500.6356727;104.4511235;390.8635192;390.8635192;390.8635192;104.4511235;104.4511235;500.6356727;500.6356727;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.5134375;32.5625;37.8125;37.875;37.86629167;41.4375;41.4375;41.4375;42.92120833;42.9375;42.875;3773;4;1.37242522;0.92880526;0.19936149
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;3;311.583655;311.5277794;311.5584412;246.2952609;85.23092689;85.19431566;85.2118049;246.2997755;246.2907483;0.06280242;-0.77991703;0.59679976;0.59674129;-0.77995584;0.59684801;-0.78000073;0.79992869;0.0626887;0.06292553;0.79989074;0.79998122;89.79038821;89.77405913;89.78181639;179.7172255;179.7222344;179.7105263;0.82237431;0.8143374;0.8190948;0.82237431;0.8143374;0.8190948;90.84810467;90.83637021;90.90722981;164.5001928;164.4956998;164.5047123;136.1948151;136.0440662;136.1609428;101.497635;101.3654392;101.3357411;0.09575088;0.11736709;0.1394252;-427.018811;-427.0045705;-426.9926471;-391.8965026;-391.8766901;-391.9176448;2.01589356;2.15727302;1.98752591;0.73128317;0.77578381;0.74666728;19.24203985;19.2382455;19.24498205;-90.48132998;-90.47877259;-90.48640192;-103.9705414;-103.968074;-103.9728825;-75.5474752;-75.5455136;-75.5503776;89.99772805;90.00020058;90.00199692;-70.75665167;-70.7607771;-70.75889403;499.7231637;390.4782978;105.09958;390.5059573;390.4535667;499.7531018;499.6858705;105.0221765;104.9400353;228.7234333;412.3297238;412.1707528;412.2525872;-410.3865632;-410.4544528;-410.4244815;228.7516249;228.6986755;0.01924564;0.99664324;0.99662217;-0.07970145;0.01911412;0.99663974;0.99663297;-0.07985433;0.0193833;0.99665301;-0.07955437;0.99662818;-1005.43;-363.6184569;-1005.53;-128.1479281;-128.1995434;-1005.49;-128.1746173;-363.5415497;-363.6890448;500.4999209;390.8643792;104.4548064;390.8124917;390.8981254;32.15618904;32.21393275;500.4784157;500.4627965;0.3358202;0.3358202;0.3358202;-1.5791879;-1.5791879;-1.5791879;-1.814651;-1.814651;-1.814651;-1.3185501;-1.3185501;-1.3185501;1.5707964;1.5707964;1.5707964;-1.2349763;-1.2349763;-1.2349763;500.4731748;32.17587426;390.8582357;390.8582357;390.8582357;32.17587426;32.17587426;500.4731748;500.4731748;30.5625;30.625;30.587;32.4375;32.4375;32.4375;32.5;32.5245;32.5625;37.8125;37.875;37.83966667;41.375;41.4375;41.38286458;42.875;42.875;42.875;3773;4;1.99677944;0.56737003;-0.38608145
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;4;310.8668599;310.8291861;310.8516631;246.2796888;85.0871973;85.04470041;85.06643391;246.283506;246.2755583;0.03736146;-0.85386819;0.48520246;0.48511683;-0.85391934;0.48528405;-0.85397197;0.87360328;0.03724311;0.03747961;0.87356132;0.87364598;89.8366732;89.82423704;89.83062371;179.7186674;179.7250061;179.713907;0.92446225;0.91475673;0.91921938;0.92446225;0.91475673;0.91921938;90.89157466;90.87174525;90.91320606;164.5251118;164.5208024;164.5290175;137.3728069;137.2208495;137.2901687;101.3988883;101.3508736;101.3066873;0.06044624;0.08527466;0.10976974;-426.8209258;-426.8097567;-426.8001905;-391.7588819;-391.7333007;-391.7711975;2.14198725;2.1915412;2.09674475;0.72661454;0.89794247;0.80792176;10.96790164;10.96467343;10.96975742;-90.53754386;-90.53512165;-90.53911049;-103.9153404;-103.9133834;-103.9172005;-75.54750168;-75.54454394;-75.54986511;89.99849645;90.00023655;90.00248072;-79.03144406;-79.03496047;-79.03314452;498.4647932;389.9655817;32.54048198;390.0021436;389.9342721;498.4953538;498.4360668;32.49978556;32.45950422;228.7231573;339.7601229;339.6793022;339.7194056;-409.865124;-409.9249822;-409.8942684;228.7597282;228.6917684;0.01512601;0.99666268;0.99664954;-0.08029915;0.01502974;0.99654173;0.99665603;-0.08036728;0.01522985;0.99654698;-0.08022341;0.99653643;-1029.49;-414.7270896;-1029.56;-128.0776048;-128.145204;-1029.52;-128.1087289;-414.6837992;-414.7656942;500.3200963;390.8526131;32.18648126;390.8293853;390.8704567;-40.12513071;-40.07598985;500.3072803;500.2945285;0.19141018;0.19141018;0.19141018;-1.5801625;-1.5801625;-1.5801625;-1.8136668;-1.8136668;-1.8136668;-1.3185601;-1.3185601;-1.3185601;1.570797;1.570797;1.570797;-1.3793864;-1.3793864;-1.3793864;500.3017588;-40.1033715;390.8583705;390.8583705;390.8583705;-40.1033715;-40.1033715;500.3017588;500.3017588;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.5;32.5;37.8125;37.8125;37.8125;41.375;41.375;41.375;42.88295833;42.9375;42.875;3773;4;2.12695751;0.3133043;-0.88703146
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;5;310.1234622;310.0960214;310.1128158;246.2565642;84.93569138;84.89683788;84.91765727;246.2601838;246.2513306;0.01003306;-0.91477505;0.35799632;0.35791738;-0.91481686;0.35810656;-0.91485231;0.93366909;0.00992214;0.01016317;0.93362731;0.93369915;89.90012102;89.88690673;89.8933512;179.670461;179.6750611;179.6619574;0.59353788;0.58530142;0.58902391;0.59353788;0.58530142;0.58902391;90.47539931;90.46574256;90.49931089;164.5578125;164.552613;164.5613475;135.3009753;135.1223756;135.1698197;101.6412137;101.5872957;101.5687771;0.09753499;0.12379709;0.15360014;-426.740711;-426.7316865;-426.7214278;-392.0050107;-391.9863314;-392.0201187;1.32627468;1.40268105;1.30355938;0.5989641;0.79525095;0.63551093;2.55711239;2.5553295;2.55875428;-92.02016566;-92.01802403;-92.02249097;-102.3939951;-102.3921035;-102.3969325;-75.58520209;-75.58327703;-75.58751311;89.99809802;90.00006352;90.00182616;-87.44157438;-87.4466105;-87.44396558;497.1433566;389.5122429;-39.99130082;389.5314768;389.4942001;497.16698;497.1236894;-40.03493159;-40.07309617;228.7816158;267.2174968;267.1354053;267.1736901;-409.2808743;-409.3237108;-409.3004306;228.8007311;228.7636944;0.01700685;0.99660079;0.99658753;-0.0806846;0.01691343;0.99654165;0.99659458;-0.08078348;0.01709953;0.99654907;-0.08059204;0.99653436;-1053.46;-465.7997641;-1053.51;-127.9320805;-127.9812677;-1053.48;-127.9563683;-465.779223;-465.8195475;500.1254309;390.8707877;-40.09407174;390.8413852;390.8871841;-112.3904341;-112.3604718;500.11219;500.0983812;0.04461467;0.04461467;0.04461467;-1.6060834;-1.6060834;-1.6060834;-1.7870979;-1.7870979;-1.7870979;-1.3192077;-1.3192077;-1.3192077;1.570796;1.570796;1.570796;-1.5261817;-1.5261817;-1.5261817;500.1205281;-112.3825686;390.8641666;390.8641666;390.8641666;-112.3825686;-112.3825686;500.1205281;500.1205281;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5625;32.5625;32.5625;37.8125;37.8125;37.8125;41.375;41.375;41.375;42.875;42.875;42.875;3773;4;1.30936125;0.05914015;-1.3585448
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;6;309.4046386;309.3792403;309.3932483;246.1384839;84.89463521;84.86750676;84.88097485;246.1429221;246.1351178;-0.02051031;-0.9580844;0.22009309;0.22000877;-0.95811717;0.22016383;-0.958138;0.97526322;-0.02061918;-0.02037388;0.97524791;0.97528153;89.81133085;89.79769146;89.80404582;179.5037955;179.5116479;179.4969935;0.78855606;0.77832915;0.78345117;0.78855606;0.77832915;0.78345117;90.95226608;90.94143526;90.97316601;164.4215605;164.4182635;164.4262024;133.5821221;133.4635761;133.5196373;102.5933841;102.5456739;102.5175521;0.47573901;0.4918212;0.50549001;-427.4654405;-427.4481713;-427.4326501;-390.7698363;-390.7477771;-390.7876333;2.27003611;2.3112772;2.24758839;0.9284155;1.04974328;0.97206074;-5.63985277;-5.6418082;-5.63756893;-94.82044503;-94.81787908;-94.82379743;-99.40643317;-99.40366261;-99.41094632;-75.77245931;-75.7706273;-75.77426111;89.997766;89.99997291;90.00182616;-95.63897617;-95.64364347;-95.64120711;495.8198376;389.0121058;-112.4403121;389.0302289;388.9973688;495.8400944;495.7987333;-112.4880786;-112.5342106;228.7926636;194.7570985;194.6629909;194.7091831;-408.6831113;-408.7241025;-408.7042413;228.8108234;228.7781005;0.01736281;0.99660955;0.99658786;-0.08051908;0.01720297;0.99656183;0.99660183;-0.08066208;0.01764535;0.9965719;-0.08039828;0.99655064;-1077.42;-516.8131709;-1077.46;-127.8131661;-127.8550897;-1077.44;-127.8354655;-516.7813545;-516.8444151;499.9350375;390.8849891;-112.3749223;390.8378216;390.9150764;-184.6644463;-184.6259038;499.9204974;499.9008508;-0.09844923;-0.09844923;-0.09844923;-1.6549644;-1.6549644;-1.6549644;-1.7349544;-1.7349544;-1.7349544;-1.3224702;-1.3224702;-1.3224702;1.5707949;1.5707949;1.5707949;-1.6692452;-1.6692452;-1.6692452;499.9296222;-184.6587244;390.8748348;390.8748348;390.8748348;-184.6587244;-184.6587244;499.9296222;499.9296222;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.51;32.5625;37.875;37.875;37.875;41.375;41.4375;41.4138125;42.9375;42.9375;42.9375;3773;4;2.25283314;-0.11315624;-1.87288337
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;7;308.6820303;308.6456391;308.6678734;246.2324209;85.20854638;85.1846429;85.1970989;246.2359309;246.2271267;-0.04795752;-0.97973889;0.08446034;0.0843876;-0.97976003;0.08453235;-0.97978294;0.99527209;-0.04805348;-0.04786373;0.99526325;0.99528018;89.74911531;89.73905763;89.74441236;179.5706566;179.5759446;179.565156;0.79960587;0.78755974;0.79350392;0.79960587;0.78755974;0.79350392;91.07125069;91.06655326;91.07593299;164.5926139;164.587507;164.5967124;136.7583881;136.666389;136.7012289;102.2302239;102.2184953;102.2089612;0.4227866;0.43692383;0.45325802;-426.4999346;-426.4888906;-426.4790102;-391.8824806;-391.8626583;-391.9117875;2.55582324;2.56723978;2.54410105;0.35286317;0.3862663;0.36432195;-13.33902244;-13.34133019;-13.33750528;-98.76061291;-98.75805015;-98.76319214;-94.94622829;-94.94450485;-94.94884567;-76.29275499;-76.29050749;-76.29460162;89.99762332;89.99990729;90.00114315;-103.3370939;-103.341763;-103.3394712;494.5800353;388.54129;-185.0309269;388.563583;388.5235324;494.6069914;494.5398771;-185.0910386;-185.1584194;228.8350834;122.1560161;122.028828;122.0959245;-408.1529306;-408.2203881;-408.1929103;228.8572056;228.8170005;0.0169194;0.99662594;0.99660118;-0.08043389;0.01679135;0.99656786;0.99661633;-0.08060428;0.01709055;0.99657595;-0.08033359;0.9965553;-1101.47;-567.9919156;-1101.53;-127.722063;-127.7721203;-1101.50;-127.7531507;-567.9495025;-568.0571047;499.7337487;390.8995349;-184.6498684;390.8544112;390.9342199;-256.9451698;-256.9115891;499.7212305;499.7006138;-0.23281813;-0.23281813;-0.23281813;-1.7237277;-1.7237277;-1.7237277;-1.6571116;-1.6571116;-1.6571116;-1.3315501;-1.3315501;-1.3315501;1.5707952;1.5707952;1.5707952;-1.8036141;-1.8036141;-1.8036141;499.7292753;-256.9293168;390.89061;390.89061;390.89061;-256.9293168;-256.9293168;499.7292753;499.7292753;30.625;30.625;30.625;32.4375;32.41788903;32.375;32.5625;32.5625;32.5625;37.8125;37.8125;37.8125;41.4375;41.4375;41.4375;42.9375;42.9375;42.9375;3773;4;2.53903189;-0.44117013;-2.35824491
kirkdefault;20210212F2004_kirkdefaultrpsv3d;-;20210212F2;Pose5e;8;307.9092827;307.8655654;307.8888158;246.3025493;85.37602903;85.36968051;85.37232846;246.3065166;246.2973414;-0.07080628;-0.98248904;-0.04918022;-0.04924624;-0.982507;-0.04910753;-0.98252169;0.99627696;-0.0709381;-0.07071584;0.99626778;0.99628545;89.83034528;89.81786842;89.82543323;179.6201667;179.6256772;179.6153987;0.85842404;0.85086647;0.8550079;0.85842404;0.85086647;0.8550079;91.12166654;91.11862607;91.12509823;164.6360441;164.6306905;164.6399686;137.3088084;137.2213867;137.2597389;102.2691681;102.2564683;102.2375447;0.66804385;0.67801132;0.69290841;-426.177899;-426.1691063;-426.1608788;-391.8435013;-391.8271925;-391.8600776;2.69454968;2.70289538;2.68625793;0.01576522;0.03297136;0.02465033;-20.36385019;-20.36806033;-20.36165361;-103.666816;-103.6625995;-103.6700454;-88.97890902;-88.97552285;-88.98075569;-77.35364717;-77.35041226;-77.35582689;89.99772805;89.99998143;90.00230428;-110.3618405;-110.3661481;-110.3642632;493.4276841;388.2022517;-257.5010436;388.2218008;388.1846099;493.4433059;493.4089048;-257.5512207;-257.6064803;229.0092391;49.67749962;49.57171823;49.62725308;-407.7480196;-407.7813353;-407.7660704;229.0289815;228.9917631;0.01401999;0.99672485;0.99670924;-0.07974493;0.01382432;0.99664075;0.9967167;-0.07983363;0.01421675;0.99664737;-0.07965789;0.99663359;-1125.46;-619.1274749;-1125.50;-127.6199823;-127.6441468;-1125.48;-127.6370598;-619.0903145;-619.1579816;499.5337291;390.9180065;-256.9227377;390.8730265;390.9731888;-329.2227582;-329.1688113;499.514679;499.472682;-0.35541916;-0.35541916;-0.35541916;-1.8093486;-1.8093486;-1.8093486;-1.5529623;-1.5529623;-1.5529623;-1.3500786;-1.3500786;-1.3500786;1.5707961;1.5707961;1.5707961;-1.9262152;-1.9262152;-1.9262152;499.5202095;-329.1924037;390.9113912;390.9113912;390.9113912;-329.1924037;-329.1924037;499.5202095;499.5202095;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.54081633;32.5625;37.8125;37.8125;37.8125;41.4375;41.4375;41.4375;42.875;42.875;42.875;3773;4;2.68072536;-0.62848298;-2.71575484
