"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEXMax"	"BASEXMin"	"BASEXMean"	"BASEZMean"	"BASEYMax"	"BASEYMin"	"BASEYMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"DH_alpha1_SARAMax"	"DH_alpha1_SARAMin"	"DH_alpha1_SARAMean"	"DH_alpha2_SARAMean"	"DH_alpha2_SARAMax"	"DH_alpha2_SARAMin"	"DH_alpha3_SARAMax"	"DH_alpha3_SARAMin"	"DH_alpha3_SARAMean"	"DH_alpha4_SARAMax"	"DH_alpha4_SARAMin"	"DH_alpha4_SARAMean"	"DH_alpha5_SARAMean"	"DH_alpha5_SARAMin"	"DH_alpha5_SARAMax"	"DH_d1_SARAMean"	"DH_d1_SARAMin"	"DH_d1_SARAMax"	"DH_d4_SARAMax"	"DH_d4_SARAMin"	"DH_d4_SARAMean"	"DH_d5_SARAMax"	"DH_d5_SARAMean"	"DH_d5_SARAMin"	"DH_r1_SARAMin"	"DH_r1_SARAMean"	"DH_r1_SARAMax"	"DH_r2_SARAMin"	"DH_r2_SARAMean"	"DH_r2_SARAMax"	"DH_r3_SARAMean"	"DH_r3_SARAMax"	"DH_r3_SARAMin"	"DH_r4_SARAMean"	"DH_r4_SARAMax"	"DH_r4_SARAMin"	"DH_r5_SARAMin"	"DH_r5_SARAMax"	"DH_r5_SARAMean"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitZMean"	"TCPUR5eFitYMax"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPUR5eFitXMax"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMin"	"TCPPZMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPYMean"	"TCPPZMax"	"TCPPZMin"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Min"	"TCPQ3Mean"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Max"	"TCPQ3Max"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eXMean"	"TCPUR5eZMean"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"25"	"599.38"	"599.38"	"599.38"	"275.73"	"343.87"	"343.86"	"343.87"	"275.73"	"275.72"	"-0.01"	"0.41"	"-0.91"	"-0.91"	"0.41"	"-0.91"	"0.41"	"-0.41"	"-0.01"	"-0.01"	"-0.41"	"-0.41"	"-0.87"	"-0.87"	"-0.87"	"89.82"	"89.83"	"89.8"	"0.55"	"0.52"	"0.53"	"0.65"	"0.62"	"0.63"	"91.15"	"91.15"	"91.15"	"192.58"	"192.26"	"192.83"	"1396.02"	"1392.8"	"1395.04"	"76.31"	"76"	"75.87"	"654.19"	"655.37"	"658.17"	"-443.54"	"-443.39"	"-443.09"	"-378.16"	"-377.3"	"-378.63"	"19.65"	"19.78"	"19.33"	"23.56"	"23.56"	"23.56"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370.17"	"487.39"	"-112.33"	"487.39"	"487.38"	"370.17"	"370.16"	"-112.35"	"-112.35"	"516.93"	"988.78"	"988.77"	"988.78"	"243.14"	"243.12"	"243.12"	"516.94"	"516.93"	"0.75"	"-0.45"	"-0.45"	"0.48"	"0.75"	"-0.34"	"-0.45"	"0.48"	"0.75"	"-0.34"	"0.48"	"-0.34"	"396.94"	"-107.38"	"396.92"	"485.15"	"485.14"	"396.93"	"485.14"	"-107.36"	"-107.39"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"26"	"599.84"	"599.83"	"599.83"	"275.71"	"344.41"	"344.39"	"344.4"	"275.71"	"275.71"	"-0.01"	"0.54"	"-0.85"	"-0.85"	"0.53"	"-0.84"	"0.53"	"-0.53"	"-0.01"	"-0.01"	"-0.54"	"-0.53"	"-0.88"	"-0.88"	"-0.88"	"89.96"	"89.96"	"89.96"	"0.45"	"0.45"	"0.45"	"0.77"	"0.54"	"0.68"	"91.1"	"91.06"	"91.19"	"195.48"	"195.46"	"195.49"	"1475.45"	"1472.26"	"1474.46"	"76.95"	"76.45"	"76.22"	"469.45"	"470.53"	"473.06"	"-444.82"	"-444.76"	"-444.6"	"-378.2"	"-377.24"	"-380.07"	"19.61"	"19.75"	"19.29"	"23.11"	"23.12"	"23.11"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370.22"	"487.37"	"-184.64"	"487.37"	"487.36"	"370.22"	"370.21"	"-184.66"	"-184.67"	"517.18"	"991.65"	"991.63"	"991.64"	"170.89"	"170.86"	"170.87"	"517.19"	"517.18"	"0.75"	"-0.46"	"-0.46"	"0.49"	"0.75"	"-0.34"	"-0.46"	"0.49"	"0.75"	"-0.34"	"0.49"	"-0.34"	"397"	"-179.69"	"396.99"	"485.39"	"485.38"	"397"	"485.38"	"-179.67"	"-179.7"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"27"	"600.27"	"600.26"	"600.26"	"275.69"	"344.8"	"344.78"	"344.79"	"275.69"	"275.69"	"-0.01"	"0.63"	"-0.78"	"-0.78"	"0.63"	"-0.78"	"0.63"	"-0.63"	"-0.01"	"-0.01"	"-0.63"	"-0.63"	"-0.87"	"-0.87"	"-0.87"	"89.91"	"89.91"	"89.91"	"0.42"	"0.41"	"0.42"	"0.64"	"0.63"	"0.63"	"91.07"	"91.07"	"91.07"	"194.27"	"194.25"	"194.29"	"1521.22"	"1519.43"	"1520.69"	"76.23"	"76.01"	"75.92"	"311"	"311.97"	"314.28"	"-443.51"	"-443.48"	"-443.41"	"-378.41"	"-378.37"	"-378.48"	"19.67"	"19.77"	"19.45"	"23.36"	"23.37"	"23.37"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370.46"	"487.3"	"-256.98"	"487.31"	"487.29"	"370.47"	"370.46"	"-257"	"-257.01"	"517.38"	"994.71"	"994.7"	"994.71"	"98.62"	"98.58"	"98.59"	"517.4"	"517.38"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"397.26"	"-252.04"	"397.25"	"485.58"	"485.56"	"397.25"	"485.57"	"-252.01"	"-252.05"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"28"	"600.58"	"600.58"	"600.58"	"275.74"	"344.95"	"344.94"	"344.94"	"275.74"	"275.74"	"-0"	"0.7"	"-0.72"	"-0.72"	"0.7"	"-0.71"	"0.7"	"-0.7"	"-0"	"-0"	"-0.7"	"-0.7"	"-0.87"	"-0.87"	"-0.87"	"90.16"	"90.17"	"90.15"	"0.23"	"0.23"	"0.23"	"0.64"	"0.63"	"0.64"	"91.06"	"91.06"	"91.06"	"200.45"	"200.21"	"200.54"	"1543.36"	"1542.06"	"1542.97"	"76.1"	"75.91"	"75.84"	"184.68"	"185.5"	"187.4"	"-436.38"	"-436.15"	"-436.07"	"-376.89"	"-376.77"	"-377.1"	"19.51"	"19.59"	"19.33"	"23.41"	"23.41"	"23.41"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370.35"	"487.07"	"-329.66"	"487.08"	"487.07"	"370.35"	"370.35"	"-329.68"	"-329.69"	"517.42"	"997.43"	"997.43"	"997.43"	"25.98"	"25.95"	"25.96"	"517.43"	"517.42"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"397.15"	"-324.72"	"397.15"	"485.6"	"485.6"	"397.15"	"485.6"	"-324.69"	"-324.72"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"29"	"601"	"600.99"	"600.99"	"275.62"	"345.16"	"345.15"	"345.15"	"275.62"	"275.62"	"-0"	"0.75"	"-0.66"	"-0.66"	"0.75"	"-0.66"	"0.75"	"-0.75"	"-0"	"-0"	"-0.75"	"-0.75"	"-0.87"	"-0.87"	"-0.87"	"89.99"	"89.99"	"89.99"	"0.44"	"0.42"	"0.43"	"0.69"	"0.67"	"0.68"	"91.12"	"91.1"	"91.12"	"196.15"	"196.12"	"196.2"	"1552.15"	"1551.22"	"1551.87"	"76.04"	"75.91"	"75.84"	"81.37"	"82.05"	"83.64"	"-438.15"	"-438.11"	"-438.02"	"-374.17"	"-373.93"	"-374.71"	"19.16"	"19.23"	"18.98"	"23.72"	"23.73"	"23.72"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370.18"	"486.78"	"-402.28"	"486.78"	"486.77"	"370.18"	"370.18"	"-402.3"	"-402.31"	"517.4"	"1000.09"	"1000.08"	"1000.09"	"-46.59"	"-46.62"	"-46.61"	"517.4"	"517.39"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"397"	"-397.34"	"396.99"	"485.57"	"485.56"	"396.99"	"485.56"	"-397.31"	"-397.35"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"30"	"601.53"	"601.51"	"601.53"	"275.63"	"345.47"	"345.46"	"345.47"	"275.63"	"275.63"	"-0"	"0.82"	"-0.57"	"-0.57"	"0.82"	"-0.57"	"0.82"	"-0.82"	"-0"	"-0"	"-0.82"	"-0.82"	"-0.87"	"-0.87"	"-0.87"	"90.01"	"90.01"	"90.01"	"0.27"	"0.27"	"0.27"	"0.61"	"0.61"	"0.61"	"90.89"	"90.89"	"90.89"	"196.72"	"196.7"	"196.74"	"1552.58"	"1551.44"	"1552.24"	"75.49"	"75.24"	"75.14"	"75.07"	"77.48"	"78.52"	"-442.49"	"-442.45"	"-442.44"	"-379.15"	"-378.55"	"-379.38"	"19.52"	"19.62"	"19.26"	"23.64"	"23.65"	"23.64"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.7"	"486.81"	"-402.27"	"486.81"	"486.8"	"304.72"	"304.7"	"-402.27"	"-402.28"	"516.98"	"934.67"	"934.65"	"934.66"	"-49.13"	"-49.14"	"-49.13"	"516.98"	"516.97"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"331.53"	"-397.32"	"331.51"	"485.68"	"485.67"	"331.52"	"485.68"	"-397.31"	"-397.32"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"31"	"601.13"	"601.12"	"601.12"	"275.7"	"345.22"	"345.2"	"345.21"	"275.7"	"275.69"	"-0"	"0.79"	"-0.62"	"-0.62"	"0.78"	"-0.62"	"0.78"	"-0.78"	"-0"	"-0"	"-0.79"	"-0.78"	"-0.87"	"-0.87"	"-0.87"	"89.84"	"89.86"	"89.83"	"0.65"	"0.62"	"0.64"	"0.64"	"0.63"	"0.63"	"91.12"	"91.11"	"91.12"	"192.52"	"192.33"	"193"	"1553.01"	"1552.01"	"1552.31"	"76.47"	"76.39"	"76.2"	"4.36"	"5.7"	"6.28"	"-447.04"	"-446.76"	"-446.06"	"-380"	"-379.2"	"-380.35"	"18.95"	"19.13"	"18.88"	"23.54"	"23.55"	"23.55"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.68"	"486.95"	"-329.7"	"486.95"	"486.94"	"304.68"	"304.68"	"-329.71"	"-329.74"	"516.85"	"931.81"	"931.81"	"931.81"	"23.38"	"23.34"	"23.37"	"516.85"	"516.83"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"331.48"	"-324.76"	"331.48"	"485.56"	"485.55"	"331.48"	"485.56"	"-324.75"	"-324.78"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"32"	"600.82"	"600.81"	"600.81"	"275.63"	"345.16"	"345.15"	"345.16"	"275.63"	"275.63"	"-0"	"0.73"	"-0.69"	"-0.69"	"0.73"	"-0.68"	"0.73"	"-0.73"	"-0"	"-0"	"-0.73"	"-0.73"	"-0.87"	"-0.87"	"-0.87"	"90"	"90"	"90"	"0.4"	"0.4"	"0.4"	"0.8"	"0.78"	"0.79"	"90.77"	"90.76"	"90.79"	"196.35"	"196.34"	"196.36"	"1551.1"	"1550.19"	"1550.46"	"75.33"	"75.27"	"75.12"	"125.32"	"127.32"	"128.18"	"-445.02"	"-444.97"	"-444.84"	"-372.83"	"-372.8"	"-372.89"	"19.55"	"19.74"	"19.48"	"23.38"	"23.39"	"23.39"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.85"	"487.28"	"-257.04"	"487.29"	"487.28"	"304.85"	"304.85"	"-257.05"	"-257.07"	"516.91"	"929.15"	"929.15"	"929.15"	"95.99"	"95.96"	"95.99"	"516.91"	"516.91"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"331.64"	"-252.09"	"331.64"	"485.64"	"485.64"	"331.64"	"485.64"	"-252.09"	"-252.12"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"33"	"600.34"	"600.33"	"600.33"	"275.65"	"344.87"	"344.86"	"344.86"	"275.65"	"275.65"	"-0"	"0.65"	"-0.76"	"-0.76"	"0.65"	"-0.76"	"0.65"	"-0.65"	"-0"	"-0"	"-0.65"	"-0.65"	"-0.87"	"-0.87"	"-0.87"	"90.05"	"90.05"	"90.05"	"0.42"	"0.42"	"0.42"	"0.77"	"0.76"	"0.77"	"91.08"	"91.08"	"91.08"	"197.57"	"197.54"	"197.58"	"1528.06"	"1526.4"	"1526.89"	"75.82"	"75.72"	"75.48"	"281.45"	"283.88"	"284.89"	"-443.8"	"-443.78"	"-443.75"	"-377.84"	"-377.63"	"-377.95"	"19.87"	"20.12"	"19.76"	"23.47"	"23.47"	"23.47"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.93"	"487.38"	"-184.54"	"487.39"	"487.36"	"304.94"	"304.93"	"-184.55"	"-184.57"	"516.74"	"926.42"	"926.4"	"926.41"	"168.45"	"168.41"	"168.44"	"516.75"	"516.73"	"0.74"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.74"	"-0.34"	"0.49"	"-0.34"	"331.72"	"-179.59"	"331.71"	"485.48"	"485.46"	"331.71"	"485.48"	"-179.58"	"-179.61"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"34"	"599.76"	"599.75"	"599.75"	"275.69"	"344.4"	"344.38"	"344.39"	"275.69"	"275.69"	"-0.01"	"0.52"	"-0.85"	"-0.85"	"0.52"	"-0.85"	"0.52"	"-0.52"	"-0.01"	"-0.01"	"-0.52"	"-0.52"	"-0.87"	"-0.87"	"-0.87"	"89.94"	"89.94"	"89.93"	"0.28"	"0.27"	"0.27"	"0.28"	"0.27"	"0.27"	"91.34"	"91.34"	"91.34"	"194.99"	"194.98"	"195.02"	"1470.51"	"1467.82"	"1468.61"	"76.44"	"76.3"	"75.97"	"487.5"	"490.56"	"491.84"	"-443.91"	"-443.89"	"-443.88"	"-389.64"	"-389.41"	"-389.73"	"20.24"	"20.56"	"20.1"	"23.25"	"23.28"	"23.26"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.94"	"487.51"	"-112.17"	"487.51"	"487.51"	"304.95"	"304.93"	"-112.17"	"-112.19"	"516.6"	"923.61"	"923.59"	"923.59"	"240.76"	"240.73"	"240.75"	"516.6"	"516.6"	"0.75"	"-0.46"	"-0.46"	"0.49"	"0.74"	"-0.34"	"-0.46"	"0.49"	"0.75"	"-0.34"	"0.49"	"-0.34"	"331.72"	"-107.22"	"331.7"	"485.35"	"485.34"	"331.7"	"485.35"	"-107.21"	"-107.24"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"35"	"599.11"	"599.11"	"599.11"	"275.68"	"343.7"	"343.68"	"343.69"	"275.68"	"275.68"	"-0.01"	"0.35"	"-0.94"	"-0.94"	"0.34"	"-0.94"	"0.34"	"-0.34"	"-0.01"	"-0.01"	"-0.35"	"-0.34"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.96"	"0.23"	"0.22"	"0.22"	"0.46"	"0.45"	"0.45"	"91"	"91"	"91"	"195.61"	"195.6"	"195.62"	"1352.2"	"1348.4"	"1349.53"	"75.43"	"75.26"	"74.87"	"735.54"	"738.62"	"739.92"	"-442.54"	"-442.35"	"-442.28"	"-385.5"	"-385.41"	"-385.72"	"19.85"	"20.21"	"19.7"	"23.5"	"23.56"	"23.52"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"305.01"	"487.51"	"-39.57"	"487.51"	"487.5"	"305.02"	"305"	"-39.58"	"-39.59"	"516.33"	"920.84"	"920.83"	"920.83"	"313.3"	"313.29"	"313.3"	"516.33"	"516.33"	"0.75"	"-0.46"	"-0.46"	"0.48"	"0.75"	"-0.34"	"-0.46"	"0.48"	"0.75"	"-0.34"	"0.48"	"-0.34"	"331.77"	"-34.62"	"331.76"	"485.09"	"485.08"	"331.76"	"485.09"	"-34.62"	"-34.63"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"36"	"598.61"	"598.61"	"598.61"	"275.7"	"342.68"	"342.66"	"342.67"	"275.7"	"275.7"	"-0.01"	"0.12"	"-0.99"	"-0.99"	"0.12"	"-0.99"	"0.11"	"-0.12"	"-0.01"	"-0.01"	"-0.12"	"-0.11"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.96"	"0.24"	"0.24"	"0.24"	"0.76"	"0.72"	"0.75"	"90.85"	"90.85"	"90.86"	"195.78"	"195.75"	"195.79"	"1149.98"	"1144.44"	"1146.05"	"75.45"	"75.29"	"74.89"	"993.49"	"996.58"	"997.85"	"-441.96"	"-441.7"	"-441.59"	"-386.04"	"-385.79"	"-386.67"	"19.65"	"20.05"	"19.49"	"23.56"	"23.57"	"23.56"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.73"	"487.19"	"32.79"	"487.2"	"487.19"	"304.74"	"304.72"	"32.79"	"32.79"	"515.75"	"917.75"	"917.73"	"917.74"	"385.6"	"385.6"	"385.6"	"515.75"	"515.74"	"0.75"	"-0.45"	"-0.45"	"0.48"	"0.75"	"-0.35"	"-0.45"	"0.48"	"0.75"	"-0.35"	"0.48"	"-0.35"	"331.48"	"37.74"	"331.47"	"484.52"	"484.51"	"331.47"	"484.51"	"37.75"	"37.74"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"37"	"598.35"	"598.34"	"598.34"	"275.64"	"341.56"	"341.54"	"341.55"	"275.64"	"275.64"	"-0.02"	"-0.13"	"-0.99"	"-0.99"	"-0.13"	"-0.99"	"-0.13"	"0.13"	"-0.02"	"-0.02"	"0.13"	"0.13"	"-0.87"	"-0.87"	"-0.87"	"89.99"	"89.99"	"89.99"	"0.23"	"0.22"	"0.22"	"0.38"	"0.37"	"0.37"	"90.96"	"90.96"	"90.97"	"196.31"	"196.3"	"196.32"	"876.65"	"870.05"	"872"	"76.61"	"76.42"	"75.99"	"1206.34"	"1208.53"	"1209.44"	"-440.75"	"-440.53"	"-440.45"	"-389.89"	"-389.71"	"-390.34"	"19.27"	"19.7"	"19.09"	"23.14"	"23.17"	"23.15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.37"	"487.2"	"105.75"	"487.2"	"487.19"	"304.37"	"304.36"	"105.75"	"105.74"	"515.48"	"914.54"	"914.53"	"914.53"	"458.49"	"458.48"	"458.49"	"515.48"	"515.47"	"0.75"	"-0.46"	"-0.46"	"0.48"	"0.75"	"-0.36"	"-0.46"	"0.48"	"0.75"	"-0.36"	"0.48"	"-0.36"	"331.1"	"110.7"	"331.09"	"484.26"	"484.25"	"331.1"	"484.26"	"110.7"	"110.69"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"38"	"598.35"	"598.35"	"598.35"	"275.65"	"340.47"	"340.46"	"340.46"	"275.65"	"275.65"	"-0.02"	"-0.35"	"-0.93"	"-0.94"	"-0.36"	"-0.93"	"-0.36"	"0.36"	"-0.02"	"-0.02"	"0.35"	"0.36"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.96"	"0.36"	"0.35"	"0.35"	"0.64"	"0.63"	"0.64"	"90.98"	"90.98"	"90.98"	"196.15"	"196.15"	"196.16"	"580.8"	"574.19"	"576.14"	"76.09"	"75.95"	"75.6"	"1340.21"	"1341.38"	"1341.88"	"-438.81"	"-438.61"	"-438.53"	"-387.54"	"-387.29"	"-388.13"	"19.32"	"19.69"	"19.16"	"23.36"	"23.36"	"23.36"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.68"	"487.88"	"178.21"	"487.88"	"487.87"	"304.69"	"304.67"	"178.2"	"178.2"	"515.89"	"912.03"	"912.01"	"912.02"	"530.9"	"530.89"	"530.9"	"515.89"	"515.89"	"0.74"	"-0.46"	"-0.46"	"0.48"	"0.74"	"-0.35"	"-0.46"	"0.48"	"0.74"	"-0.35"	"0.48"	"-0.35"	"331.41"	"183.16"	"331.39"	"484.68"	"484.68"	"331.4"	"484.68"	"183.16"	"183.15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
"kirkdefault"	"20201109006_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"39"	"598.58"	"598.58"	"598.58"	"275.66"	"339.58"	"339.56"	"339.57"	"275.66"	"275.66"	"-0.02"	"-0.53"	"-0.84"	"-0.85"	"-0.53"	"-0.84"	"-0.54"	"0.53"	"-0.02"	"-0.02"	"0.53"	"0.54"	"-0.87"	"-0.87"	"-0.87"	"89.93"	"89.93"	"89.93"	"0.58"	"0.57"	"0.58"	"0.93"	"0.91"	"0.92"	"90.99"	"90.99"	"90.99"	"196.3"	"196.29"	"196.3"	"306.82"	"300.31"	"302.22"	"75.28"	"75.14"	"74.82"	"1398.17"	"1398.55"	"1398.71"	"-437.81"	"-437.72"	"-437.68"	"-388.86"	"-388.59"	"-389.53"	"19.78"	"20.12"	"19.63"	"23.77"	"23.78"	"23.77"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"304.74"	"488.13"	"250.68"	"488.13"	"488.13"	"304.75"	"304.74"	"250.68"	"250.67"	"515.87"	"909.26"	"909.26"	"909.26"	"603.33"	"603.31"	"603.33"	"515.87"	"515.87"	"0.74"	"-0.46"	"-0.46"	"0.48"	"0.74"	"-0.34"	"-0.46"	"0.48"	"0.74"	"-0.34"	"0.48"	"-0.34"	"331.46"	"255.64"	"331.45"	"484.68"	"484.67"	"331.45"	"484.68"	"255.64"	"255.62"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"6"
