"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEYMax"	"BASEYMin"	"BASEXMax"	"BASEXMin"	"BASEYMean"	"BASEXMean"	"BASEZMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitXMax"	"TCPUR5eFitZMean"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMax"	"TCPUR5eFitYMin"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPPZMean"	"TCPPYMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPZMax"	"TCPPZMin"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Max"	"TCPQ2Min"	"TCPQ3Max"	"TCPQ3Mean"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMean"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5eXMean"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"168,4662033352"	"168,4662033352"	"168,4662033352"	"-91,1637076495"	"-91,1637076495"	"-91,1637076495"	"90,7725202978"	"90,7725202978"	"90,7725202978"	"-89,5811528385"	"-89,5811528385"	"-89,5811528385"	"-89,7157847711"	"-89,7157847711"	"-89,7157847711"	"-101,6253367399"	"-101,6253367399"	"-101,6253367399"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"33,3350247729"	"33,3350247729"	"33,3350247729"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,375"	"23,375"	"23,375"	"23,125"	"23,125"	"23,125"	"25,6875"	"25,6875"	"25,6875"	"26,3125"	"26,3125"	"26,3125"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"160,2172101944"	"160,2172101944"	"160,2172101944"	"-91,1078048472"	"-91,1078048472"	"-91,1078048472"	"90,7177820562"	"90,7177820562"	"90,7177820562"	"-89,5822921475"	"-89,5822921475"	"-89,5822921475"	"-89,715713456"	"-89,715713456"	"-89,715713456"	"-109,8742483888"	"-109,8742483888"	"-109,8742483888"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"-38,8871721753"	"-38,8871721753"	"-38,8871721753"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,8664215686"	"22,8125"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,6875"	"25,6875"	"25,6875"	"26,3125"	"26,3125"	"26,3125"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"152,4612912994"	"152,4612912994"	"152,4612912994"	"-89,6155541333"	"-89,6155541333"	"-89,6155541333"	"89,2349389595"	"89,2349389595"	"89,2349389595"	"-89,5916765515"	"-89,5916765515"	"-89,5916765515"	"-89,7133971788"	"-89,7133971788"	"-89,7133971788"	"-117,6280535268"	"-117,6280535268"	"-117,6280535268"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"-111,1093867909"	"-111,1093867909"	"-111,1093867909"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,0625"	"23,0625"	"23,0625"	"25,6875"	"25,6875"	"25,6875"	"26,3125"	"26,3125"	"26,3125"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"145,4362113705"	"145,4362113705"	"145,4362113705"	"-86,7771348648"	"-86,7771348648"	"-86,7771348648"	"86,2982106517"	"86,2982106517"	"86,2982106517"	"-89,4933457327"	"-89,4933457327"	"-89,4933457327"	"-89,7091723185"	"-89,7091723185"	"-89,7091723185"	"-124,6494640186"	"-124,6494640186"	"-124,6494640186"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"-183,3316770818"	"-183,3316770818"	"-183,3316770818"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,375"	"23,375"	"23,375"	"23,0625"	"23,0625"	"23,0625"	"25,6875"	"25,6875"	"25,6875"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"7"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"139,2539297902"	"139,2539297902"	"139,2539297902"	"-82,7306013484"	"-82,7306013484"	"-82,7306013484"	"81,8486791768"	"81,8486791768"	"81,8486791768"	"-89,0903251708"	"-89,0903251708"	"-89,0903251708"	"-89,7036144927"	"-89,7036144927"	"-89,7036144927"	"-130,8273246825"	"-130,8273246825"	"-130,8273246825"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"-255,5538276297"	"-255,5538276297"	"-255,5538276297"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4"	"23,375"	"23,0625"	"23,0625"	"23,0625"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"8"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"133,9171366436"	"133,9171366436"	"133,9171366436"	"-77,6028496607"	"-77,6028496607"	"-77,6028496607"	"75,7693994541"	"75,7693994541"	"75,7693994541"	"-88,1387701297"	"-88,1387701297"	"-88,1387701297"	"-89,6974506528"	"-89,6974506528"	"-89,6974506528"	"-136,1599106267"	"-136,1599106267"	"-136,1599106267"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834617"	"490,001452873"	"-327,7761048707"	"-327,7761048707"	"-327,7761048707"	"499,9997834617"	"499,9997834617"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,375"	"23,375"	"23,375"	"23,125"	"23,125"	"23,125"	"25,6875"	"25,6875"	"25,6875"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"129,3589650647"	"129,3589650647"	"129,3589650647"	"-71,4427467047"	"-71,4427467047"	"-71,4427467047"	"67,8237995237"	"67,8237995237"	"67,8237995237"	"-86,3532370455"	"-86,3532370455"	"-86,3532370455"	"-89,6915635847"	"-89,6915635847"	"-89,6915635847"	"-140,7151201058"	"-140,7151201058"	"-140,7151201058"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001452873"	"499,9997834618"	"490,001452873"	"-399,9982606802"	"-399,9982606802"	"-399,9982606802"	"499,9997834618"	"499,9997834618"	"490,001452873"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,0625"	"23,1004901961"	"23,125"	"25,6875"	"25,6875"	"25,6875"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"10"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"124,4156990733"	"124,4156990733"	"124,4156990733"	"-78,5819956068"	"-78,5819956068"	"-78,5819956068"	"76,9680661725"	"76,9680661725"	"76,9680661725"	"-88,3582827077"	"-88,3582827077"	"-88,3582827077"	"-89,6985817082"	"-89,6985817082"	"-89,6985817082"	"-145,6620299343"	"-145,6620299343"	"-145,6620299343"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,0013653729"	"435,0295076431"	"490,0013653729"	"-399,9982719289"	"-399,9982719289"	"-399,9982719289"	"435,0295076431"	"435,0295076431"	"490,0013653729"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4350490196"	"23,375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,6875"	"25,7450980392"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"11"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"128,9017753318"	"128,9017753318"	"128,9017753318"	"-85,0836894216"	"-85,0836894216"	"-85,0836894216"	"84,4736487868"	"84,4736487868"	"84,4736487868"	"-89,3621967561"	"-89,3621967561"	"-89,3621967561"	"-89,7068223564"	"-89,7068223564"	"-89,7068223564"	"-141,181933103"	"-141,181933103"	"-141,181933103"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"-327,7761123694"	"-327,7761123694"	"-327,7761123694"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"12"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"134,3264255298"	"134,3264255298"	"134,3264255298"	"-90,6846989148"	"-90,6846989148"	"-90,6846989148"	"90,3016202293"	"90,3016202293"	"90,3016202293"	"-89,5891767654"	"-89,5891767654"	"-89,5891767654"	"-89,715119279"	"-89,715119279"	"-89,715119279"	"-135,7644211547"	"-135,7644211547"	"-135,7644211547"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"-255,5538482677"	"-255,5538482677"	"-255,5538482677"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,0625"	"23,0625"	"23,0625"	"25,6875"	"25,6875"	"25,6875"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"13"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"140,8367642455"	"140,8367642455"	"140,8367642455"	"-95,2352306739"	"-95,2352306739"	"-95,2352306739"	"94,6000135005"	"94,6000135005"	"94,6000135005"	"-89,3370540906"	"-89,3370540906"	"-89,3370540906"	"-89,7225884339"	"-89,7225884339"	"-89,7225884339"	"-129,2611897438"	"-129,2611897438"	"-129,2611897438"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"-183,3316529689"	"-183,3316529689"	"-183,3316529689"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"14"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"148,5014710574"	"148,5014710574"	"148,5014710574"	"-98,5028766531"	"-98,5028766531"	"-98,5028766531"	"97,4459364141"	"97,4459364141"	"97,4459364141"	"-88,9153487568"	"-88,9153487568"	"-88,9153487568"	"-89,7283329378"	"-89,7283329378"	"-89,7283329378"	"-121,6022822576"	"-121,6022822576"	"-121,6022822576"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"-111,1093961835"	"-111,1093961835"	"-111,1093961835"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4301470588"	"23,375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"157,226752157"	"157,226752157"	"157,226752157"	"-100,2480344367"	"-100,2480344367"	"-100,2480344367"	"98,8839183285"	"98,8839183285"	"98,8839183285"	"-88,6081953799"	"-88,6081953799"	"-88,6081953799"	"-89,7315226774"	"-89,7315226774"	"-89,7315226774"	"-112,8803286275"	"-112,8803286275"	"-112,8803286275"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434617"	"490,001365373"	"-38,887149079"	"-38,887149079"	"-38,887149079"	"435,0295434617"	"435,0295434617"	"490,001365373"	"22,9132653061"	"22,875"	"22,9375"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"16"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"166,6975389874"	"166,6975389874"	"166,6975389874"	"-100,3137951193"	"-100,3137951193"	"-100,3137951193"	"98,9369999517"	"98,9369999517"	"98,9369999517"	"-88,5955443554"	"-88,5955443554"	"-88,5955443554"	"-89,7316242394"	"-89,7316242394"	"-89,7316242394"	"-103,4096701057"	"-103,4096701057"	"-103,4096701057"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"33,335004396"	"33,335004396"	"33,335004396"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5625"	"26,5625"	"26,5625"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"17"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"176,4149443386"	"176,4149443386"	"176,4149443386"	"-98,6938158583"	"-98,6938158583"	"-98,6938158583"	"97,606060114"	"97,606060114"	"97,606060114"	"-88,8846157345"	"-88,8846157345"	"-88,8846157345"	"-89,7286183381"	"-89,7286183381"	"-89,7286183381"	"-93,6891648904"	"-93,6891648904"	"-93,6891648904"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434617"	"490,001365373"	"105,5572707479"	"105,5572707479"	"105,5572707479"	"435,0295434617"	"435,0295434617"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5140306122"	"26,5625"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"185,8407997895"	"185,8407997895"	"185,8407997895"	"-95,5352241243"	"-95,5352241243"	"-95,5352241243"	"94,8696902559"	"94,8696902559"	"94,8696902559"	"-89,306869901"	"-89,306869901"	"-89,306869901"	"-89,7230087103"	"-89,7230087103"	"-89,7230087103"	"-84,2576620296"	"-84,2576620296"	"-84,2576620296"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"177,7794714484"	"177,7794714484"	"177,7794714484"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,6875"	"25,7408588435"	"26,375"	"26,375"	"26,375"	"26,5"	"26,5"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"19"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"194,5568318576"	"194,5568318576"	"194,5568318576"	"-91,0744674873"	"-91,0744674873"	"-91,0744674873"	"90,6851573462"	"90,6851573462"	"90,6851573462"	"-89,5831217024"	"-89,5831217024"	"-89,5831217024"	"-89,71561362"	"-89,71561362"	"-89,71561362"	"-75,5345773776"	"-75,5345773776"	"-75,5345773776"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001365373"	"435,0295434618"	"490,001365373"	"250,0016958298"	"250,0016958298"	"250,0016958298"	"435,0295434618"	"435,0295434618"	"490,001365373"	"22,875"	"22,875"	"22,875"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,375"	"26,375"	"26,5625"	"26,5625"	"26,5625"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"20"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"196,7759349236"	"196,7759349236"	"196,7759349236"	"-98,8448252683"	"-98,8448252683"	"-98,8448252683"	"97,7322301721"	"97,7322301721"	"97,7322301721"	"-88,8598500024"	"-88,8598500024"	"-88,8598500024"	"-89,7288770617"	"-89,7288770617"	"-89,7288770617"	"-73,328457018"	"-73,328457018"	"-73,328457018"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001277873"	"370,0593239659"	"490,001277873"	"250,001708071"	"250,001708071"	"250,001708071"	"370,0593239659"	"370,0593239659"	"490,001277873"	"22,9350490196"	"22,875"	"22,9375"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,375"	"26,4375"	"26,4136029412"	"26,5575980392"	"26,5625"	"26,5"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"21"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"186,8309393428"	"186,8309393428"	"186,8309393428"	"-104,029309225"	"-104,029309225"	"-104,029309225"	"101,8053953885"	"101,8053953885"	"101,8053953885"	"-87,7484937513"	"-87,7484937513"	"-87,7484937513"	"-89,7387588263"	"-89,7387588263"	"-89,7387588263"	"-83,2838810959"	"-83,2838810959"	"-83,2838810959"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001277873"	"370,0593034617"	"490,001277873"	"177,7794689994"	"177,7794689994"	"177,7794689994"	"370,0593034617"	"370,0593034617"	"490,001277873"	"22,9375"	"22,9375"	"22,9375"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,4375"	"26,4375"	"26,4375"	"26,5625"	"26,5625"	"26,5625"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"22"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"175,7851959052"	"175,7851959052"	"175,7851959052"	"-107,8031325428"	"-107,8031325428"	"-107,8031325428"	"104,4586958712"	"104,4586958712"	"104,4586958712"	"-86,6279299031"	"-86,6279299031"	"-86,6279299031"	"-89,7465038123"	"-89,7465038123"	"-89,7465038123"	"-94,3380416027"	"-94,3380416027"	"-94,3380416027"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001277873"	"370,0593034618"	"490,001277873"	"105,5572803113"	"105,5572803113"	"105,5572803113"	"370,0593034618"	"370,0593034618"	"490,001277873"	"22,9129901961"	"22,875"	"22,9375"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,4375"	"26,4375"	"26,4375"	"26,5625"	"26,5625"	"26,5625"	"6"
"kirkdefault"	"20201016006_kirkdefault.r3d"	"-"	"20201016"	"Pose5e"	"23"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"164,2630976319"	"164,2630976319"	"164,2630976319"	"-109,7763309498"	"-109,7763309498"	"-109,7763309498"	"105,7428749197"	"105,7428749197"	"105,7428749197"	"-85,9388718844"	"-85,9388718844"	"-85,9388718844"	"-89,750761901"	"-89,750761901"	"-89,750761901"	"-105,8648021643"	"-105,8648021643"	"-105,8648021643"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"490,001277873"	"370,0593034618"	"490,001277873"	"33,3350414317"	"33,3350414317"	"33,3350414317"	"370,0593034618"	"370,0593034618"	"490,001277873"	"22,900085034"	"22,875"	"22,9375"	"23,4375"	"23,4375"	"23,4375"	"23,125"	"23,125"	"23,125"	"25,75"	"25,75"	"25,75"	"26,4375"	"26,4375"	"26,4375"	"26,5625"	"26,5625"	"26,5625"	"6"
